snp	chr	position	z1	p1	pip1	z2	p2	pip2	SNP.PP.H4.abf
rs2559728	10	81372502	-1.90932325317462	0.0562199	0.0218741547230841	-0.794351916376307	0.4284	0.013001638519781	3.10468518480612e-17
rs12258775	10	81084604	0.977746282064078	0.3282	0.0218562909109005	2.2106106870229	0.0272101	0.0175094956943578	5.1891881836992e-17
rs1965708	10	81317045	1.92420169789458	0.05433	0.0218013868491491	-0.438731343283582	0.660999	0.0105385347238698	2.3996593545166e-17
rs61862511	10	81231533	-2.59029831629445	0.00958893	0.021693189078139	2.06167808219178	0.0391796	0.0148577217050447	1.08991681297576e-16
rs12415856	10	81235092	-2.58224541722385	0.0098159	0.0215709801237175	2.04102389078498	0.0412003	0.0146647987870046	1.0405618496002e-16
rs7085970	10	81434025	-1.33676270298586	0.1813	0.0193889854844265	-1.86020161290323	0.0626902	0.0215672513619268	5.51097826236668e-17
rs7910124	10	81230315	1.82519980788223	0.0679704	0.0215044367715596	-1.04985057471264	0.2925	0.0131794995155766	2.35883953660475e-17
rs3910579	10	80795422	0.898163353193664	0.3691	0.0169787883239406	-1.9338642384106	0.0528603	0.0213336945699066	1.70373340056868e-17
rs1250545	10	81032817	5.38430212594204	7.27194e-08	0.0213268672901108	-4.32310344827586	1.50699e-05	0.0112547304904624	1.46045314731854e-08
rs61860463	10	81248284	-2.55692831503378	0.0105599	0.0213109584277491	2.16178875638842	0.03065	0.0164529232134766	1.15732013561912e-16
rs1820623	10	81302999	1.88293043365777	0.0597104	0.0212660306983833	-1.29880756013746	0.1943	0.014168432316561	3.72108311345912e-17
rs11002789	10	80797180	0.394923747532663	0.692901	0.0130153543202993	-1.95427916666667	0.05118	0.021203229443733	1.69267492721408e-17
rs11002929	10	81092125	0.954954504249405	0.3396	0.0211860236167714	2.11012403100775	0.0349502	0.016632686491948	4.21766085336983e-17
rs12245462	10	81090350	0.954164009029634	0.34	0.0211745053962894	2.07727975270479	0.0376296	0.0162413923887321	3.98451612384761e-17
rs12778018	10	80805256	0.894792873469643	0.3709	0.0161797079754885	-1.96028239202658	0.0498001	0.0211720581512587	1.74307553214251e-17
rs7920426	10	81248316	1.85933494214201	0.0629796	0.0211361977030264	-1.01959922178988	0.309	0.0127858082271424	2.37417963582339e-17
rs731491	10	81249333	1.85742744844667	0.0632499	0.0211085525632906	-1.02338910505837	0.3063	0.0128092704981109	2.37454445871044e-17
rs2008131	10	81249357	1.8572174577795	0.0632805	0.0211055135046931	-1.04687937743191	0.2952	0.0129580830360272	2.41719560171453e-17
rs4980050	10	80996790	3.36526015600245	0.000764698	0.0210531887298019	-3.1069014084507	0.00188999	0.0131680353037261	2.75430276343442e-14
rs7074864	10	81335255	-2.23496038498074	0.0254203	0.0210293438201518	-0.568142045454545	0.5702	0.0137597654293918	3.71838874174841e-17
rs35141569	10	80800088	0.850405004663055	0.3951	0.0158458277306615	-1.95201838235294	0.0509601	0.021014765972916	1.66950386380238e-17
rs61860485	10	81271847	-2.57718007090227	0.00996093	0.020996377943228	0.5404963099631	0.5887	0.0106215153989684	2.30118422690309e-17
rs11002743	10	80694496	-2.1291704614655	0.0332399	0.0209835114854462	-0.81209022556391	0.4157	0.0144800157982393	4.5287697160408e-17
rs1595608	10	80801407	0.847350561211172	0.3968	0.0158236271798333	-1.94854044117647	0.0514802	0.0209491650520474	1.65899325489304e-17
rs17463021	10	80693615	-2.1061709074229	0.0351901	0.0209432627113458	-1.04924621212121	0.2937	0.0168532275815068	5.14301614750941e-17
rs10762868	10	81242370	1.82999774040479	0.0672496	0.0208739040097002	-0.899108527131783	0.3693	0.0121752039772477	2.1320799271008e-17
rs7080849	10	80800974	0.8585287111334	0.3906	0.0159053521459528	-1.94116544117647	0.0522396	0.020811214094328	1.65824994916789e-17
rs12356768	10	81248115	1.83632105943152	0.0663101	0.0208073325970347	-0.972949416342412	0.3316	0.0125091066421769	2.22095778615859e-17
rs7092604	10	81247362	1.83564909486192	0.0664095	0.0207978819603876	-0.992295719844358	0.3223	0.0126211752582495	2.2499594698435e-17
rs7074148	10	81186886	1.20113310727222	0.2297	0.0127793201596327	-2.69618374558304	0.00705992	0.0207695082721731	2.05501810004146e-16
rs405929	10	81426951	-1.27644135263383	0.2018	0.0207641455538629	-1.87537388724036	0.0605703	0.0204790478389885	5.69074666537466e-17
rs1437803	10	80802878	0.875687919814183	0.3812	0.0160333941270524	-1.93767647058824	0.05297	0.0207464954749405	1.67280169596219e-17
rs10824705	10	80792528	0.931488629250991	0.3516	0.0163488779804947	-1.93791575091575	0.0529395	0.0206240927475078	1.72670757800007e-17
rs10824706	10	80792622	0.932261786062925	0.3512	0.0163550692412199	-1.93791575091575	0.0529505	0.0206240927475078	1.72777455878393e-17
rs2559797	10	80660606	-2.02439403448997	0.0429299	0.020604674986906	-0.628628691983122	0.5286	0.0122329129404865	2.30442697131489e-17
rs703971	10	80953123	0.579578427874896	0.5622	0.0125593050252918	-1.94967782426778	0.0510799	0.0205800380795474	4.1484252571965e-17
rs12219736	10	81232153	1.90009709329869	0.0574196	0.0205573826497513	-0.744191919191919	0.4581	0.011097663173945	2.16637299200839e-17
rs1250541	10	81034913	5.36025391921411	8.30998e-08	0.0205410391741118	-4.42419913419913	9.24209e-06	0.0115511781048256	1.97946907793502e-08
rs7096896	10	80801063	0.896477083790821	0.37	0.0161927986764964	-1.92644117647059	0.0539697	0.020540429636456	1.67762809275838e-17
rs10160081	10	81250783	1.82706573612353	0.0676893	0.0204928496408344	-1.15103100775194	0.2488	0.0136751514492575	2.53723154243138e-17
rs810083	10	80659151	-2.00531098642881	0.0449304	0.020489371147807	-0.758427966101695	0.449	0.012914790263524	2.41778622522664e-17
rs703973	10	80948883	0.560408952814963	0.5752	0.0125610201185388	-1.94128870292887	0.0519697	0.0204203554419095	3.96893737783816e-17
rs61860481	10	81265224	-2.56558902860616	0.0103001	0.0203836036751318	1.19818363636364	0.2304	0.0109814333531525	2.65988865385434e-17
rs11002872	10	80974499	-1.49161701447659	0.1358	0.0150932799286762	2.12833729216152	0.0333903	0.0203746441695748	8.24565514531274e-17
rs11003014	10	81231387	1.88448519966621	0.0595004	0.020374468337586	-0.703707070707071	0.4823	0.0110290083919238	2.05856965629836e-17
rs11002901	10	81025618	-1.88507402815258	0.0594196	0.0202678550496579	0.0223558494404883	0.9821	0.0111830299020427	2.43070928445265e-17
rs34483750	10	80797187	0.846634332745444	0.3972	0.0156107051150293	-1.93380147058824	0.05339	0.0202577510896328	1.60262808975874e-17
rs7910211	10	81228378	1.90577122505385	0.05668	0.0202444695541933	-0.757740740740741	0.4484	0.0110696389074365	2.20669096252688e-17
rs12258283	10	81025970	-1.88012796558418	0.0600897	0.0202020590147185	0.102421906693712	0.9182	0.0109591973231964	2.3968807223973e-17
rs703968	10	80953436	0.617659867679256	0.536801	0.0125608416677201	-1.92477405857741	0.0540705	0.02012686657892	3.95758185359159e-17
rs12254681	10	81024825	-1.87320428148486	0.0610394	0.02011068566237	0.13421897073663	0.8933	0.0108828927240611	2.36871301207516e-17
rs1250754	10	81252784	1.83006906587204	0.0672404	0.0200934730894674	-1.15133333333333	0.2494	0.0134582231153392	2.60946637521076e-17
rs570677	10	80622356	-2.23267857321727	0.02557	0.0200930341606933	-0.095535335689046	0.9242	0.0116152888713861	2.71658740868648e-17
rs748179	10	80949874	0.604970202622169	0.5452	0.012559263715304	-1.92051464435146	0.0546198	0.0200523688682304	3.90196517334688e-17
rs7090067	10	81234628	1.85932996864939	0.0629796	0.0200124694719328	-0.563694630872483	0.5726	0.0106920369158396	1.90375157833123e-17
rs1108616	10	81043372	5.48332854268468	4.17398e-08	0.0199936113337689	-4.26791489361702	1.93901e-05	0.0106976750920366	1.9047451689076e-08
rs1820621	10	81387024	-2.1681192127709	0.0301502	0.0199401087802284	-0.291196996996997	0.7706	0.0119507169832292	2.64193631209919e-17
rs61860493	10	81284852	2.17247766997414	0.0298202	0.0199345125946383	-0.389211409395973	0.6974	0.0104864146021042	3.58075814762446e-17
rs1250539	10	81037229	5.34079037297403	9.25401e-08	0.0199164776249504	-4.365	1.24899e-05	0.0112010187181166	1.46949180666629e-08
rs61860492	10	81284847	2.16300858945991	0.0305401	0.0198131410757217	-0.385947986577181	0.6989	0.0104873839715959	3.5162156612009e-17
rs1108033	10	81040396	5.36620043223817	8.041e-08	0.0197392189317668	-4.45883116883117	8.53297e-06	0.011322424457204	2.32600334949711e-08
rs11002868	10	80968701	-1.2821196792505	0.1998	0.0138409903875362	2.1861038647343	0.0287998	0.0197336639052749	7.09084271598376e-17
rs61851414	10	81029905	-0.344460948898694	0.7305	0.0196903070655251	-2.01854009595613	0.0435502	0.0126865503609556	4.33482014199379e-17
rs10824746	10	81095728	1.94513055751588	0.0517595	0.019667260047445	0.180639915966387	0.8578	0.0116234047274071	3.5824632925191e-17
rs1108617	10	81043573	5.90341347825831	3.56098e-09	0.0196284610011931	-4.39740585774059	1.14201e-05	0.0105801587814505	3.88835572636543e-07
rs1863889	10	81389600	-2.1675919039524	0.0301898	0.0196040318471652	-0.276342642642643	0.7819	0.0119900844845834	2.59058551340495e-17
rs12267620	10	80835480	0.524975622942432	0.599601	0.0154078680037711	1.9710101010101	0.0487899	0.0195709639834686	3.96784065529414e-17
rs7071655	10	81234506	1.88123648068468	0.0599405	0.0195249906679587	-0.787493464052288	0.4307	0.0111274225866165	2.15444876521445e-17
rs17475460	10	81022444	-1.77759235855578	0.0754692	0.0147191200304747	2.32352941176471	0.0202102	0.0194833362699451	2.63865879850196e-16
rs4253501	10	81369328	-1.89479081643331	0.0581206	0.0191506789986621	1.547595	0.1216	0.0151434411106403	2.47366377153304e-17
rs2789979	10	80646539	-2.17140754487569	0.0298999	0.0191396623589686	0.0384423076923077	0.9698	0.010794455480741	2.32275513849728e-17
rs55906531	10	81014689	3.10856104286789	0.00188001	0.0144713522021742	-3.93522911051213	8.19596e-05	0.019125791973332	2.16096688704145e-13
rs61861056	10	81342290	-1.8388311312181	0.0659402	0.0191117604261881	1.75357881773399	0.0798197	0.0181050966513688	2.95170216059392e-17
rs12762812	10	81021301	-0.766463489609865	0.4434	0.012593429838416	1.93072904009721	0.0534798	0.0191022542485414	4.77841194463655e-17
rs17886395	10	81318663	-2.16119431954194	0.0306803	0.0188963177461017	0.337773936170213	0.7366	0.010675036482566	1.87913233923784e-17
rs4622199	10	81396963	-2.47188662306015	0.01344	0.0188960259684561	1.7703416988417	0.0765508	0.0136484786249832	3.78167260126245e-17
rs61862725	10	81395629	-2.47161717652943	0.0134499	0.0188929274077673	1.7410019047619	0.0816206	0.0134310111459321	3.65530674054786e-17
rs55797069	10	81015208	3.09653384757945	0.00195799	0.0144094597420705	-3.91908355795148	8.99601e-05	0.0188705833515109	1.97373964561953e-13
rs1250567	10	81046265	5.74214318198138	9.3491e-09	0.0188064096745721	-4.8194537815126	1.366e-06	0.0111948900164315	8.10203591768671e-07
rs639438	10	80631226	-2.16392953444338	0.0304698	0.0187990585151461	0.281087109375	0.777301	0.0105135580049758	2.3023853629982e-17
rs1439037	10	80693725	-2.0308453257048	0.0422698	0.0187245158840404	-0.912045977011494	0.3622	0.0160679007355979	3.88797548293834e-17
rs499918	10	80636009	-2.19784065322953	0.0279602	0.0186003224346885	0.272197276264591	0.7842	0.0105616225832208	2.43210774158137e-17
rs557427	10	80640891	-2.16692744835979	0.0302399	0.0185962912371115	0.0272468871595331	0.9791	0.0109485338425938	2.25358307093649e-17
rs505284	10	80642012	-2.16457544149092	0.0304201	0.0185702326233994	0.0350352140077821	0.9729	0.0109294268848456	2.24573715000421e-17
rs734937	10	80615439	-2.16510240768288	0.0303802	0.0185535725877385	-0.572949152542373	0.567599	0.0145403913774581	2.88704764448602e-17
rs4253536	10	81374457	-2.32540984047272	0.0200498	0.0185506865346361	1.67390059642147	0.0942606	0.0138958286077302	3.03630707359334e-17
rs60472814	10	81077444	-0.0189261996531853	0.9849	0.0184279845640392	1.96366852367688	0.0499103	0.0124453863818389	5.10222569540886e-17
rs616505	10	80633494	-2.16890586724508	0.0300898	0.018425483703697	0.315063424124514	0.752801	0.0105131416977418	2.33643595672873e-17
rs11002870	10	80970000	-1.51885147314313	0.1288	0.0151861996272569	2.03804038004751	0.0415002	0.0183967729650184	7.1904260406355e-17
rs2993816	10	80627582	-2.16132414782297	0.0306697	0.0183943502481937	0.296828125	0.767901	0.0105281791210003	2.31358480926757e-17
rs11002869	10	80969557	-2.47536545749865	0.0133101	0.0165569213291471	2.86702281368821	0.00412098	0.0183839610936407	1.67920477757245e-15
rs60674751	10	81076963	-0.0245673819285448	0.9804	0.0183669008553226	1.95536211699164	0.0506396	0.0123993416470719	5.01567749401441e-17
rs1797362	10	80625793	-2.11794301169155	0.0341798	0.0183557465445973	0.448673003802281	0.653699	0.0104945412615096	2.24709248298535e-17
rs1981221	10	80640638	-2.14265808109123	0.0321403	0.0183313520611678	0.0466645914396887	0.9633	0.0109016803648944	2.17088740756771e-17
rs34535906	10	81304475	1.84361014247632	0.0652394	0.0182920552457904	-0.887787425149701	0.3747	0.0114457378269943	3.34332821114837e-17
rs61862735	10	81418680	-2.41488580669484	0.0157398	0.0182650367454812	1.55225373134328	0.1205	0.012258981899271	2.76841643108409e-17
rs61860504	10	81298324	-2.41051015588096	0.0159302	0.0182185829471725	1.86192816635161	0.0625403	0.0143966613108923	3.86490350606355e-17
rs61862732	10	81414623	-2.40845909778391	0.0160199	0.0181969028617668	1.34787712665406	0.1779	0.0113689423104516	2.30753884315735e-17
rs61862731	10	81412176	-2.4059570809719	0.0161298	0.0181705377110166	1.47939887640449	0.1386	0.0119005697983552	2.55823603461922e-17
rs61862733	10	81417517	-2.40573011825647	0.0161399	0.0181681505088709	1.30599043977055	0.1918	0.0112285220673468	2.22980508683969e-17
rs71479683	10	81303084	1.82932428943273	0.0673504	0.0181408834127983	-0.890778443113773	0.3732	0.0114567796962507	3.27588292425928e-17
rs2271788	10	81320139	-2.00129940874065	0.0453597	0.0180740134083791	0.520650969529086	0.6022	0.0104973867761486	1.55970233049394e-17
rs12360138	10	80958629	0.63965099902045	0.5224	0.0141701083803982	1.84246177370031	0.0651298	0.0180126287282893	3.03734621312877e-17
rs61860507	10	81300823	-2.38997004188366	0.01685	0.0180041743108711	2.11497307001795	0.0345001	0.0171129135125775	5.31389815115779e-17
rs2913171	10	80627185	-2.14478583468378	0.0319698	0.0179462613159914	0.1993359375	0.8428	0.0106636247147673	2.1718489710851e-17
rs2559804	10	80626258	-2.11582517437768	0.0343598	0.0179348083325801	0.439068702290076	0.661601	0.0104812480003766	2.21977398650073e-17
rs1250996	10	81397567	-0.380735270189048	0.703399	0.0137709807996276	-1.8388458781362	0.0656599	0.0178581982325283	2.14136906814631e-17
rs7900144	10	81157594	0.715983906364301	0.474	0.0178409187018472	1.85194163424125	0.0643606	0.0147973597842876	2.26633657103006e-17
rs2233720	10	81109535	0.331456257601892	0.7403	0.0142503054648214	-2.54456599286564	0.0109199	0.0178029142056505	1.57941668380461e-16
rs7099835	10	81135853	-1.09869818922637	0.2719	0.0127456919417046	2.32969806094183	0.0197501	0.0178024849962654	1.10898841116223e-16
rs17881607	10	81322280	-2.35324479674838	0.0186102	0.0177822967702039	1.85141523809524	0.06409	0.0146161874088242	3.59588123962871e-17
rs61862736	10	81420825	-2.3379460717074	0.0193901	0.0177421538406838	1.19848736462094	0.2307	0.0109804645836012	1.90630944743828e-17
rs1713335	10	81394384	-0.372663777619006	0.7094	0.0137390288421334	-1.82785663082437	0.0672295	0.0177047280687216	2.09835446507621e-17
rs35468131	10	81358935	-2.32672936458681	0.0199802	0.017699839529291	1.8227514450867	0.0680503	0.014203762734966	3.24612617376845e-17
rs1250994	10	81399251	-0.383700062033711	0.7012	0.0138750561146022	-1.82790681003584	0.0670996	0.0176966656254027	2.16549675184082e-17
rs17886626	10	81330476	-1.93070424842337	0.0535205	0.0176743768272666	-0.06351387283237	0.9482	0.0110812806925227	1.83813401604195e-17
rs1427815	10	81380107	-1.99310925285651	0.0462498	0.0176677669358135	-0.287302095808383	0.773599	0.012042819611236	1.99540009140083e-17
rs17881948	10	81320169	-2.35384849021742	0.0185802	0.0176413730522106	1.79555492424242	0.0722703	0.013843725011412	3.29621359955528e-17
rs17886234	10	81322735	-2.35364872047992	0.01859	0.0176394159644382	1.97044280442804	0.0488697	0.0154337220840871	4.11425511884316e-17
rs7475909	10	81332602	-1.94980107859606	0.0512	0.017626330484602	0.157389910979228	0.8748	0.0106558171480526	1.81626612053017e-17
rs1250995	10	81398944	-0.384374584607205	0.7007	0.0137855453318747	-1.82070609318996	0.0681695	0.0176062378696096	2.09028011601083e-17
rs1570848	10	80997486	1.9495490896716	0.0512295	0.0176031813849336	-0.404386029411765	0.6867	0.0111423768102363	3.53908410745993e-17
rs61861043	10	81336247	-2.34867914783731	0.01884	0.0175909023944013	2.00182320441989	0.0453096	0.0157674426751842	4.2661497893472e-17
rs4303179	10	81336785	-1.945873152753	0.0516702	0.0175880278142579	0.148293471810089	0.8816	0.0106696365235741	1.80630056634729e-17
rs61861045	10	81337104	-2.34573202276255	0.0189898	0.0175622878454255	1.78434160305343	0.0742301	0.0137559187651602	3.21742338507814e-17
rs17885849	10	81324772	-2.34337248364784	0.01911	0.0175394615355363	1.89470689655172	0.0583002	0.0146917322725282	3.6721796805873e-17
rs61862738	10	81422280	-2.34318292765721	0.0191201	0.0175376309636209	1.25991337099812	0.2079	0.0110892133098497	1.9823968597588e-17
rs61861055	10	81342195	-2.34317849778782	0.0191201	0.0175375881893686	1.8346	0.0664492	0.0141619670834559	3.4052458405208e-17
rs61861057	10	81342361	-2.34298045189134	0.0191298	0.0175356761490136	1.80077011494253	0.0720593	0.0138851004175123	3.26830830842756e-17
rs61862730	10	81406746	-2.42710142660751	0.0152198	0.017533742781318	0.767223946784922	0.4429	0.0105062913899859	2.16423638276662e-17
rs61861048	10	81339673	-2.34259336013595	0.0191501	0.0175319404587879	1.80494455066922	0.0710297	0.0139184670422748	3.2828857492285e-17
rs35350251	10	81338605	-2.34259206498034	0.0191501	0.0175319279630127	1.78434160305343	0.0743396	0.0137559187651602	3.20383962324837e-17
rs61861051	10	81340657	-2.34259206498034	0.0191501	0.0175319279630127	1.93812741312741	0.0525896	0.0151064793770619	3.88163657959995e-17
rs61861054	10	81342100	-2.34220504744934	0.0191699	0.0175281949781334	1.79150095602294	0.0735292	0.01381179887076	3.2292533531338e-17
rs17880301	10	81330664	-2.3385273246517	0.0193602	0.0174928201745725	1.73248956356736	0.0832799	0.0133698254477127	3.00231942440545e-17
rs61860992	10	81329134	-2.33717262498147	0.0194299	0.0174798346978974	1.72670777988615	0.0842209	0.0133287472259561	2.97753532953066e-17
rs10762854	10	80996513	1.9363842546117	0.0528202	0.0174760294573931	-0.607581481481482	0.543501	0.0106800003548069	3.79366197962008e-17
rs17885762	10	81326823	-2.33659880215041	0.0194599	0.0174743415952759	1.7495825426945	0.0797701	0.0134935487299743	3.05299727762207e-17
rs17881505	10	81325724	-2.3360261618252	0.0194899	0.0174688641255941	1.80373644859813	0.0711607	0.013908787806699	3.24938083567619e-17
rs61862739	10	81422718	-2.33486928356598	0.0195501	0.0174578113844582	1.28651153846154	0.1977	0.0111677225337135	1.99584967404749e-17
rs3758473	10	81322717	-1.93158730251031	0.0534097	0.0174504477999877	0.211021407624633	0.8324	0.0105851398596041	1.77081121433681e-17
rs17881986	10	81323883	-1.9309427791647	0.0534897	0.0174443040886439	0.186393786982249	0.8515	0.0106153128146337	1.76796445083163e-17
rs17881339	10	81328439	-1.93061523151671	0.0535303	0.0174411839303475	0.0859233727810651	0.9305	0.0107789517469687	1.77301207224249e-17
rs1975005	10	81344404	-2.33239138298932	0.0196802	0.0174341966970168	1.81566986564299	0.0695296	0.0140052161419624	3.28016389299111e-17
rs4253516	10	81372520	-2.3308669724524	0.0197601	0.017419708779539	1.85439029126214	0.0637705	0.0143309172994959	3.43214808497498e-17
rs4253554	10	81377724	-2.32955083760389	0.0198299	0.0174072246984005	1.8236511627907	0.06827	0.0140707341320963	3.29939220519992e-17
rs61862067	10	81346167	-2.32878655723578	0.0198701	0.0173999855448354	1.78925287356322	0.0735208	0.0137941833338916	3.16335629164432e-17
rs61862065	10	81344823	-2.32841952634123	0.0198898	0.0173965117840367	1.80844252873563	0.0707099	0.0139465975680608	3.23465628886318e-17
rs4253492	10	81368372	-2.32766253344091	0.0199301	0.0173893527658808	1.82206576402321	0.0684794	0.0140576537807425	3.28479234688326e-17
rs4253462	10	81362514	-2.32747101122403	0.0199402	0.0173875426868392	1.82427606177606	0.0680597	0.0140758988800352	3.29275484406957e-17
rs4253466	10	81363378	-2.32747101122403	0.0199402	0.0173875426868392	1.81154807692308	0.0699794	0.0139717033873872	3.24261347394823e-17
rs4253480	10	81365595	-2.32747101122403	0.0199402	0.0173875426868392	1.82627027027027	0.0677205	0.0140924150182804	3.30072818820126e-17
rs36042633	10	81364203	-2.32728575218891	0.0199499	0.0173857922548161	1.82427606177606	0.0679704	0.0140758988800352	3.29194294341073e-17
rs4253477	10	81365320	-2.32728575218891	0.0199499	0.0173857922548161	1.82627027027027	0.0675601	0.0140924150182804	3.29991432154017e-17
rs4253510	10	81370663	-2.32709989759866	0.01996	0.0173840366437686	1.84750965250965	0.0648306	0.0142715803038652	3.38599847505194e-17
rs58447061	10	81352086	-2.32672936458681	0.0199802	0.0173805378709652	1.84194990366089	0.0655707	0.0142241005727805	3.36123142128499e-17
rs61862132	10	81354694	-2.32672936458681	0.0199802	0.0173805378709652	1.82468015414258	0.0681193	0.0140792413921362	3.2911179091921e-17
rs61862133	10	81354946	-2.32672936458681	0.0199802	0.0173805378709652	1.80422648752399	0.0710101	0.0139127117275449	3.21117624335715e-17
rs61862134	10	81354975	-2.32672936458681	0.0199802	0.0173805378709652	1.8227514450867	0.0682197	0.0140633069782241	3.28343822068663e-17
rs61862139	10	81357037	-2.32672936458681	0.0199802	0.0173805378709652	1.81504431599229	0.0694001	0.0140001159297868	3.25304650614976e-17
rs61862145	10	81359234	-2.32672936458681	0.0199802	0.0173805378709652	1.82618532818533	0.0679407	0.0140917104622995	3.29713196832172e-17
rs34346918	10	81359566	-2.32672936458681	0.0199802	0.0173805378709652	1.82809652509653	0.0678297	0.0141075858496574	3.30479469734698e-17
rs61862147	10	81359927	-2.32672936458681	0.0199802	0.0173805378709652	1.80769615384615	0.0707001	0.0139405821507541	3.22450638263555e-17
rs61862149	10	81360150	-2.32672936458681	0.0199802	0.0173805378709652	1.79613461538462	0.0725504	0.0138483071178901	3.18044694067322e-17
rs4253450	10	81360432	-2.32672936458681	0.0199802	0.0173805378709652	1.80965192307692	0.0705602	0.0139563598329793	3.232061375837e-17
rs4253451	10	81360813	-2.32672936458681	0.0199802	0.0173805378709652	1.82618532818533	0.0679595	0.0140917104622995	3.29713196832172e-17
rs4253470	10	81363991	-2.32672390007853	0.0199802	0.0173804862854691	1.82427606177606	0.0680801	0.0140758988800352	3.28948251255526e-17
rs4253457	10	81362025	-2.32653873293613	0.0199899	0.0173787385185774	1.82427606177606	0.0680707	0.0140758988800352	3.28867226310539e-17
rs34810201	10	81349371	-2.32653298767261	0.0199899	0.0173786842969548	1.83107869481766	0.0670996	0.0141324531426377	3.31594414632177e-17
rs61862073	10	81348295	-2.3261567087256	0.0200101	0.0173751340516201	1.78775334608031	0.0736597	0.0137824684115719	3.1467428385325e-17
rs61862075	10	81348836	-2.32541335419486	0.0200498	0.0173681257952717	1.82537811900192	0.0677907	0.0140850197437559	3.2881448057999e-17
rs61862069	10	81346456	-2.32522417932245	0.02006	0.0173663434213589	1.78583173996176	0.0739503	0.0137674969802072	3.13575440129358e-17
rs142080237	10	81335784	-2.35027102369521	0.0187599	0.0173287387980902	1.80498470363289	0.0710706	0.0138097567064588	3.38626594286e-17
rs4253504	10	81369797	-2.3339222614841	0.0196002	0.0172373385206837	1.85715637065637	0.0634702	0.0140699725823213	3.469650501559e-17
rs4253499	10	81369228	-2.33334760686414	0.01963	0.0172320291737725	1.85527992277992	0.0638602	0.0140544968670588	3.45892613567871e-17
rs4253497	10	81369125	-2.33314954981961	0.0196399	0.017230200261046	1.85715637065637	0.0633899	0.0140699725823213	3.46604904493883e-17
rs4253509	10	81370525	-1.9137675408646	0.0556506	0.0172169501642774	0.338837535014006	0.7339	0.0105143360929708	1.37532330128819e-17
rs1136451	10	81372081	-1.91064671695313	0.0560506	0.017188253915042	0.0310906779661017	0.9748	0.011019338282736	1.44114300239316e-17
rs61862742	10	81424653	-2.30458290268426	0.02119	0.0171746289963721	1.28212092130518	0.1997	0.0111544060389762	1.91166369212999e-17
rs61862743	10	81424700	-2.30440419150945	0.0212002	0.0171729928650474	1.28260576923077	0.1999	0.0111558695867805	1.91184941129587e-17
rs11002867	10	80968658	-1.29130069403661	0.1966	0.0139791117922614	1.95002375296912	0.0512295	0.0171692314890503	4.70169196376419e-17
rs11002957	10	81157622	0.643964218811577	0.5196	0.0171502239688089	1.86768093385214	0.0623807	0.0149471016085374	2.18014165415133e-17
rs61860960	10	81318310	-1.84347101778843	0.0652604	0.0171455078684362	1.74223150357995	0.0816695	0.0156707590616185	2.49956122565992e-17
rs7071765	10	80991358	1.91423548594403	0.0555904	0.017142399226158	-0.585917910447761	0.5574	0.010713452992136	3.61889351371046e-17
rs1972346	10	81067480	5.75954330337313	8.43296e-09	0.0171291133568106	-5.27928301886792	1.299e-07	0.011583361767708	4.98532715182283e-06
rs34620397	10	81345397	-2.3344963511426	0.01957	0.0171209002363906	1.52097604790419	0.1283	0.0120990279876022	2.5865852805628e-17
rs35454824	10	81347413	-2.33410385492128	0.0195898	0.0171173365487893	1.53382669322709	0.125	0.0121635738581054	2.61746732015805e-17
rs34915876	10	81345246	-2.33372744509065	0.0196101	0.0171139207353005	1.50004581673307	0.1337	0.0119971134478403	2.53308566147119e-17
rs4980045	10	80957407	2.18621214427028	0.0287998	0.0170115778612828	-1.58330555555556	0.1131	0.0114385980842653	1.73105661405286e-16
rs12357296	10	80969339	-2.24093895811125	0.02503	0.0170092155948001	2.05372784810127	0.0395603	0.0133912360691213	2.81815722329032e-16
rs3997772	10	81371341	-1.88469843973357	0.0594703	0.0169543938897121	0.389410666666667	0.6962	0.0104891807552171	1.32789419190262e-17
rs2999469	10	80627686	-2.15259809395206	0.0313502	0.0168602857620861	-0.106315209125475	0.9165	0.011462782448914	2.23486654214647e-17
rs7093945	10	81150745	0.38194792543962	0.702499	0.0125732812382163	-2.25253333333333	0.0243798	0.0168403977639078	3.10459143937755e-17
rs579958	10	80653442	-2.01600294356043	0.0437996	0.0168255496029153	-0.151843579766537	0.8804	0.0115701488342352	1.8292681235236e-17
rs814015	10	80654363	-2.03839877123932	0.0415097	0.0167536853382424	-0.154362162162162	0.8762	0.0116679420769608	1.88035621155974e-17
rs61862745	10	81430605	-2.24528317529978	0.0247503	0.0167365985174521	1.28923629489603	0.1968	0.011160029092094	1.81561658561003e-17
rs61862746	10	81431098	-2.24341512475373	0.0248702	0.0166376671779362	1.31532115384615	0.1885	0.0112586496181414	1.80927216462111e-17
rs17489541	10	81136122	0.990149983544125	0.3221	0.0133553796081419	-1.99570194384449	0.0460797	0.0165686380372974	3.24758477547e-17
rs9943407	10	81169834	0.571591220334796	0.567599	0.0165483320940053	2.02305384615385	0.04339	0.016380490168561	2.49572148092088e-17
rs1250596	10	80999048	1.47096600125909	0.1413	0.0134753097922806	-2.04621098901099	0.0407399	0.0165047107427445	1.09892825968249e-16
rs11591223	10	81165061	0.531314787448628	0.5952	0.0164293163084784	1.83583203125	0.0668298	0.0141234561587935	1.87303331506773e-17
