iteration	delta_sle_minus_hc
1276	1.07897215344493
1277	-14.365838991886424
1278	8.594935624787395
1279	59.71499379064479
1280	3.8092461816350243
1281	22.869166485517383
1282	-15.70810992294223
1283	-46.826000154493315
1284	-8.13405161952646
1285	27.028296358638414
1286	-10.120554608653258
1287	0.5579550804069296
1288	-6.076331338633995
1289	-23.157805314284047
1290	0.6308352566570696
1291	-10.003119787877438
1292	62.72932577909775
1293	0.18711285083152024
1294	-7.65782361220519
1295	4.738237361722002
1296	-27.18948585426147
1297	-27.416378738572043
1298	14.2595533310067
1299	35.11009586112075
1300	5.9192387787770935
1301	-15.368970602775864
1302	-17.242940256876665
1303	-5.043363773635029
1304	-7.0740899132507735
1305	-4.441763847695986
1306	-15.443536678374139
1307	-18.48682657866843
1308	-3.629164836246085
1309	18.513382756410106
1310	-32.90595774368843
1311	1.5919394899097945
1312	-2.1598527451039735
1313	-30.409018142364463
1314	-13.977575708847777
1315	-13.614667316746797
1316	4.437603076000883
1317	-11.643056119628639
1318	14.970320700846223
1319	18.706253733691995
1320	41.24746673957031
1321	23.606950052179187
1322	23.162331521906523
1323	9.091205330926403
1324	5.847902342097047
1325	-8.266063839043206
1326	-27.71453217246165
1327	-15.089109756321683
1328	4.461487375141557
1329	27.295674216192726
1330	26.394360446250005
1331	-5.432678664606484
1332	-7.257559067596511
1333	34.17087215573993
1334	-0.9704439147705204
1335	1.3694947187984985
1336	-7.107922325795475
1337	-4.49096713074105
1338	-4.249259459547219
1339	8.04494354302498
1340	-7.017213882713331
1341	-11.905241753208252
1342	1.1561567769789212
1343	-0.8403342869853401
1344	6.563113549313028
1345	-13.248381908773013
1346	-6.629970484303374
1347	-24.080721308700312
1348	52.02342401965319
1349	-62.60491841486473
1350	-10.142687457635876
1351	-31.217688172044213
1352	-2.848543053454788
1353	11.402047744950178
1354	-3.1574977178416943
1355	-7.785755083083855
1356	-10.130384750671329
1357	8.919240060876128
1358	-12.186929725997409
1359	14.464802099281085
1360	-22.851222669101652
1361	-14.18687652543186
1362	-0.5444625791952199
1363	42.03638441715898
1364	-12.037092972237392
1365	-12.284517646292565
1366	-0.8548435199342965
1367	-2.341337098789511
1368	1.4140486525524563
1369	-21.798250899347284
1370	4.562532612551184
1371	-2.495655607852082
1372	-8.43759582541284
1373	-13.334980814431026
1374	-19.07412153363779
1375	4.799041616173104
1376	-1.1357729553383893
1377	9.086314862173921
1378	6.1407598036528945
1379	-5.121103737953611
1380	12.830715527643186
1381	5.602301648490911
1382	-12.300221467861922
1383	2.6405337820748933
1384	-11.70502500847006
1385	9.494849431347093
1386	-0.2544421974824968
1387	23.38296623541725
1388	11.924520108091947
1389	-29.16500387258702
1390	17.624186081721337
1391	4.510766741170611
1392	-24.572406027154933
1393	2.603429402712932
1394	-14.47841440240768
1395	-7.974816416216548
1396	-3.7345263124294563
1397	-4.81346961403587
1398	-7.887093601210926
1399	-2.9143824065302484
1400	38.358065506183046
1401	-12.482529270406431
1402	-7.086486077139664
1403	-18.533490248661472
1404	-10.81979116415043
1405	-11.94642752061458
1406	42.93030189979135
1407	-15.084999547277832
1408	-10.441272964677044
1409	-13.004583583146477
1410	-1.2607137727461497
1411	-4.975615076840416
1412	-16.636571695791616
1413	28.68947050455913
1414	-11.430642620378059
1415	-6.264106856267266
1416	18.239068534422096
1417	0.5035898455028531
1418	-7.575709741545694
1419	23.473973889380474
1420	-14.641433806359434
1421	2.085600348910122
1422	13.17687333745124
1423	-40.52446524288752
1424	8.66523567578252
1425	-5.2075742107269765
1426	0.2927903752402467
1427	-6.713714624850833
1428	-5.247506738309175
1429	8.598334697709673
1430	11.403787021451853
1431	-7.682898734353398
1432	0.7502958700046016
1433	-2.926931518741408
1434	-14.861258757678225
1435	-21.616915284983893
1436	16.437805765966928
1437	-1.9058034774070132
1438	-9.111024938756373
1439	7.08829040659514
1440	-12.740535714589793
1441	5.849463768032297
1442	-10.174864149246606
1443	17.34576598072507
1444	-6.549092505759374
1445	8.172812359675154
1446	-9.86271320864675
1447	13.810488184525344
1448	-29.50051716130657
1449	-0.9474875825217457
1450	-7.880372631922643
1451	-11.310337239437278
1452	-2.891702352384712
1453	-1.012022798720228
1454	8.970756478944626
1455	-1.1638390046969662
1456	-1.1840158866243709
1457	-3.4880282866859194
1458	19.55773947279892
1459	-9.021207343499396
1460	-7.4187113061223915
1461	1.1140509242222365
1462	-51.41137259708432
1463	-8.899078171435072
1464	-7.279400418603361
1465	1.0609859865379982
1466	-0.7183226396879261
1467	12.680708987894008
1468	-21.15468987524482
1469	33.56500867765611
1470	25.03090520019409
1471	31.482669916398372
1472	-5.082922014345705
1473	2.8002705977814584
1474	15.480555415022518
1475	-12.202353854430129
1476	17.941628678985044
1477	14.674278918406326
1478	-12.12990505608646
1479	-8.365051051847818
1480	-19.3977775062516
1481	-0.10081076198167147
1482	0.5658674362908562
1483	25.210156339551297
1484	-14.979697672127347
1485	-6.0677235704148424
1486	26.091316149031144
1487	-6.769517672748966
1488	-5.161256691180452
1489	-3.0344991963469674
1490	24.941352955166458
1491	-11.417863403828076
1492	-12.497927699477579
1493	-5.037329501332454
1494	-18.17856344053934
1495	-7.745867367586324
1496	18.122395785061492
1497	-0.8530898957196493
1498	-11.856075434776539
1499	-13.143759052198327
1500	8.082640072506498
1501	-6.5158485642409705
1502	-13.546013024306056
1503	-24.272153070863467
1504	18.750976680617025
1505	6.623841725201405
1506	-14.305074708704575
1507	-9.045680780373285
1508	-14.212498455643555
1509	15.78942902562112
1510	-20.253675840397708
1511	-19.547115500068067
1512	-13.683411362753866
1513	20.800843729878697
1514	-14.31157376249372
1515	-9.867668781451053
1516	-22.735238691043968
1517	3.686589027435838
1518	7.729393495195051
1519	-1.7828159826405023
1520	-12.073777625578202
1521	4.97782210878654
1522	13.692933985767496
1523	3.581721712443015
1524	20.053046300622768
1525	2.8860324042817194
1526	58.42244547876432
1527	23.448595219793766
1528	3.5504759762136917
1529	8.98281475031185
1530	-19.130803896144812
1531	-0.936106778399588
1532	-18.62485333842634
1533	5.327600227094454
1534	-1.0179808195323339
1535	7.966923012371575
1536	4.7244849078084235
1537	-12.199143392245965
1538	-7.276997237918211
1539	-8.47314205436328
1540	-14.367778768801012
1541	-23.315820071298567
1542	28.371758665791447
1543	-4.115851141701744
1544	-11.304061540257223
1545	-31.882688616828695
1546	-34.12366558996412
1547	-4.15329346857562
1548	-33.471352938266634
1549	-22.349996024608643
1550	0.47127377287914296
1551	-3.5012921083792956
1552	-14.261179688378185
1553	11.60918158812001
1554	-4.644196221181999
1555	-10.439215356415245
1556	15.738613054497918
1557	-20.266655243369872
1558	11.910401906476526
1559	7.304691422948783
1560	-5.28592926605562
1561	-7.207947455576678
1562	4.096270405383416
1563	-14.392648822319035
1564	-2.8997539297019395
1565	12.189337521072975
1566	-9.021750252059112
1567	-5.308467707949601
1568	-17.957210109609647
1569	-14.920693367164995
1570	-21.9114928122378
1571	-3.1832753917573475
1572	-7.5308993351632
1573	-13.062986656349683
1574	-5.0175186349570655
1575	-5.908591002859064
1576	-6.583850547385012
1577	-1.9600238025478025
1578	-14.22767385091938
1579	6.853925710133713
1580	-25.331654330013627
1581	14.33215009759034
1582	0.5759664082077901
1583	-7.833029177106059
1584	2.963058250185992
1585	-5.522572385226861
1586	-1.4333125207397854
1587	-6.9178961510229895
1588	11.285899739791049
1589	14.444047347910638
1590	5.713078899906913
1591	-2.9587638442712585
1592	-1.0086056048471148
1593	-0.9206052541452929
1594	38.620115677105474
1595	-6.883812433808856
1596	0.7450254369285731
1597	-4.119986767354211
1598	24.12227096415201
1599	-3.3243533798803133
1600	31.054909704699106
1601	-10.955227640423567
1602	-16.71361230059754
1603	-28.82439029890779
1604	-27.694716721966387
1605	-1.0066157588097857
1606	-4.399256249719685
1607	27.38086565219463
1608	-3.4884441469366987
1609	4.727055107159556
1610	-13.278448335707848
1611	-1.3496863962411143
1612	12.94532085022983
1613	-18.80563558499528
1614	-17.60777606977128
1615	1.753550913888698
1616	1.4764514942663447
1617	-13.205558787771142
1618	-5.879942190877401
1619	-10.844173123984962
1620	2.1618022269167785
1621	-9.58147278641141
1622	7.156679230259332
1623	-18.13893783472401
1624	0.20587257707881856
1625	-38.41636980572237
1626	-5.594190913785617
1627	-19.36934242456565
1628	-27.153568466483712
1629	1.3431754110596692
1630	3.933438786599978
1631	13.574721710941752
1632	12.613457640785295
1633	4.28918417069979
1634	-14.4816773049359
1635	5.22960419160596
1636	-15.868662187634325
1637	12.500020653387836
1638	24.555141954566345
1639	2.6037938512880228
1640	-13.351297396049508
1641	-17.28359909032981
1642	8.258046243662605
1643	-1.2442458038294317
1644	11.467393542736353
1645	-0.6004582330598418
1646	-16.674244443075253
1647	-12.93127292072487
1648	-20.050733782934323
1649	-3.524079415808191
1650	-13.132671483883682
1651	39.35579193139449
1652	11.119069602970207
1653	-9.503439816680851
1654	21.69010066312253
1655	-9.054380400919598
1656	1.179857850330025
1657	-23.634365856523683
1658	-11.810372202930527
1659	-30.78557347859496
1660	10.033751814654154
1661	10.601593696436295
1662	-0.8765427190866208
1663	-18.28253801961956
1664	-8.096457546332989
1665	12.823338978343758
1666	1.0513488447493184
1667	17.548895972907612
1668	-33.80789331266265
1669	-6.010951199812311
1670	0.15239595483196575
1671	-5.951302514421531
1672	23.926487505793858
1673	-3.4045927582196014
1674	-11.085916725135675
1675	-11.1995842971394
1676	3.4358920289767316
1677	-4.153021897877096
1678	-13.943934905915114
1679	-10.702959644232408
1680	7.299429118774387
1681	-4.851796200993151
1682	27.320333569601765
1683	-5.511497382226673
1684	-28.054271059474893
1685	-22.817254623922132
1686	-4.889901892072048
1687	7.911431990110223
1688	-3.680309832709278
1689	-8.573042412971333
1690	-1.8943763813967243
1691	-9.744411546868049
1692	-7.687097599145878
1693	23.842041112311293
1694	-6.065360028106215
1695	31.411611755770892
1696	12.76443641357557
1697	36.10980015003085
1698	9.952589404689272
1699	-12.401310583734954
1700	9.505574389126386
1701	-3.32853751462782
1702	-17.081815299628964
1703	-43.95963143019053
1704	14.143993727089779
1705	-10.746204170336389
1706	17.278838243097823
1707	-10.584638102277554
1708	-26.11163951373633
1709	-3.8864613454173718
1710	24.83261032692964
1711	-9.977782632308461
1712	4.727265496760912
1713	4.109510189339115
1714	-5.784336719805481
1715	13.883732117286762
1716	-13.732972111688245
1717	6.271909119496095
1718	18.296737482759156
1719	7.456930118883999
1720	-9.047426805144108
1721	-19.919973691359488
1722	17.709249376794688
1723	17.62172629997834
1724	-5.326399872154599
1725	2.3438059104957407
1726	17.442387349536368
1727	8.109997311379832
1728	10.000426215658248
1729	18.50794481617752
1730	0.40222533155904416
1731	20.349517547498397
1732	-5.898039407173066
1733	-1.2161905700133868
1734	-30.928151760549284
1735	-12.45183877103127
1736	-9.479112886660609
1737	-4.447240646967502
1738	6.639477346205348
1739	-6.494983359306444
1740	7.2450812492606715
1741	-14.440313709250523
1742	-3.4342425599144253
1743	30.19212222300649
1744	19.40165442953646
1745	-6.47017341290563
1746	-13.362568392829921
1747	-21.60483238904191
1748	13.798446635487492
1749	-4.696071370817011
1750	-9.588042046271436
1751	14.776256385748326
1752	15.624825035404536
1753	34.04170662619338
1754	-21.512512915605953
1755	-4.819448833337466
1756	12.122367943029754
1757	-6.394864807454899
1758	30.261073732088487
1759	16.91864668199608
1760	-12.757242079998068
1761	-21.44285504707038
1762	-20.4730511408207
1763	-16.89796811232611
1764	-5.820435791773431
1765	17.84834334024441
1766	-8.613561994792395
1767	-11.96748501894248
1768	-3.4795552745816156
1769	26.73356958591373
1770	-13.076336491081555
1771	2.0597007912533716
1772	-9.167126936761179
1773	-9.642729263168983
1774	-13.571139032458193
1775	-21.035786079667968
1776	-5.553304771083628
1777	7.274892772842559
1778	-1.0194699486980614
1779	-14.187851198356851
1780	-7.870403443310973
1781	-10.032942320835883
1782	-4.554308755195631
1783	18.3084390348815
1784	9.53467579083608
1785	-7.053640181582471
1786	-5.835929617836577
1787	-13.298703385643867
1788	-11.991350049652784
1789	15.91915475148367
1790	32.2364049907693
1791	12.317811837873435
1792	-3.75980680437828
1793	-11.355246163313655
1794	-13.209282765139708
1795	2.2011391925397295
1796	-1.3403094600626877
1797	0.9414074681502258
1798	-14.472175521942113
1799	12.353190756596046
1800	-33.34864811543914
1801	13.950134485550555
1802	-14.973127492767304
1803	11.368848274203724
1804	8.405902726312782
1805	-10.054192895583206
1806	-35.11729480252473
1807	-10.177605885513215
1808	27.86619675815188
1809	-2.0122174842890366
1810	37.26417217045849
1811	-4.000659072651567
1812	-18.816048762979374
1813	4.374711945371445
1814	6.377126879629084
1815	-19.200184217737018
1816	-9.532173180957662
1817	6.02916723570312
1818	-5.0645195025112235
1819	36.81068420800967
1820	13.884131972526244
1821	12.637947933130036
1822	-4.325289591378151
1823	-14.625265280384394
1824	10.735432008609225
1825	-5.921864447819459
1826	20.582492045325818
1827	3.021172835718038
1828	5.866094055203505
1829	-26.34011969073657
1830	1.329989714313365
1831	2.2391850612874364
1832	-0.18355353271837924
1833	-8.07925698609619
1834	-14.680427369593929
1835	23.598982532754228
1836	15.440743953349832
1837	38.22355608252606
1838	20.563813271691078
1839	34.89631672646404
1840	2.344047311969259
1841	-34.84217007481665
1842	-11.090122147397441
1843	5.167430831207921
1844	-4.845735953833686
1845	-6.715806086467159
1846	-11.964941887024505
1847	-15.198071429781997
1848	14.990824823776814
1849	9.98222121285057
1850	1.6855777435998747
1851	-4.338420887327606
1852	-11.595738925646526
1853	-2.6220518503896297
1854	-2.1271287272509243
1855	-24.480878731086353
1856	-3.929990999508143
1857	-9.45877699287967
1858	15.508618322256545
1859	25.03306514988749
1860	-16.242086664049914
1861	27.362042570450377
1862	0.7103150615593189
1863	-0.4954948160273603
1864	18.634674163414857
1865	-0.6549407492942441
1866	-0.1373891197125241
1867	28.942067501547747
1868	-17.342550801787638
1869	12.12653499387509
1870	1.2501703452481354
1871	-15.852841968350234
1872	23.318193971210437
1873	-10.154479776322589
1874	3.807839047877509
1875	4.3859409273665175
1876	-3.6918919287058714
1877	4.177283374284331
1878	5.299334236854312
1879	-4.0319128152930706
1880	-3.7299123155367595
1881	38.12991007879821
1882	-10.644179885945176
1883	48.227662612330064
1884	7.670307377047834
1885	1.9536942049647403
1886	-13.217394982240597
1887	1.973244596168096
1888	-8.007813231624826
1889	9.201203411542423
1890	-7.709181111368602
1891	26.09768419173055
1892	-14.980904603638647
1893	31.384598823319898
1894	18.303992005345496
1895	-0.9506976531358261
1896	-25.864695599553922
1897	3.560022244653508
1898	-2.9690702996067952
1899	-11.692021768717446
1900	-9.618906303165984
1901	12.358694014161827
1902	-8.053843520069258
1903	45.45617522402598
1904	9.259120765970284
1905	-6.127355776007262
1906	-4.796870577766947
1907	0.06836825613867793
1908	35.43783395034519
1909	1.832991370377449
1910	11.904518626244288
1911	3.9686860096448
1912	-3.6921784590075277
1913	-1.6682182628036277
1914	-10.351386328105356
1915	-3.9367241640650272
1916	-15.615637254184513
1917	24.41036039845148
1918	21.66892332245907
1919	0.3639380071057182
1920	-5.9862315320804536
1921	-6.797239090206324
1922	-8.499936976968087
1923	-0.23698635464909518
1924	-22.3721724198179
1925	-1.4401423233464123
1926	-15.048636298154175
1927	-1.3326643377981435
1928	9.807800192848527
1929	-0.49118162936896453
1930	-0.36602608333336284
1931	-9.731472867364626
1932	-4.523258039621979
1933	-7.187429188784612
1934	-9.338951619602314
1935	-10.358380564229417
1936	9.928865385469365
1937	-1.464134196759697
1938	0.8663561018431416
1939	-12.159724202106958
1940	5.189089321540926
1941	-3.504871286182204
1942	0.6174166202792588
1943	11.56979655375406
1944	-17.030437980966425
1945	6.232204842040197
1946	-2.6143992789945756
1947	-11.229314070630547
1948	-3.1257614671956695
1949	14.05135507991437
1950	-10.991340708443836
1951	38.74856769780034
1952	-9.82387515847206
1953	-2.2005057252194913
1954	6.652277886494392
1955	15.911685251592809
1956	32.88668472442828
1957	-13.058621941016659
1958	-0.6027312408923713
1959	-11.859844471757548
1960	-4.833328653241244
1961	11.388762478497032
1962	-3.579954678093439
1963	-3.742648175395602
1964	-0.13236088785374672
1965	-26.977470774571827
1966	19.886680609719146
1967	-26.337843759649825
1968	-0.15583571135539043
1969	-7.6118565596077685
1970	-11.707825247581166
1971	22.1288021646236
1972	-0.2179291219997775
1973	-6.556682470024489
1974	-7.419854718367803
1975	-15.653565787266631
1976	4.240039579403195
1977	-29.69851299809436
1978	-3.139217683176468
1979	-7.936985421407648
1980	50.562553722669726
1981	10.356778994350945
1982	0.3645524985523315
1983	7.7810802306880955
1984	6.148424565354743
1985	-14.380693498616292
1986	-31.519526009344307
1987	8.89882286567436
1988	-38.68997586549462
1989	7.448254764289769
1990	-22.02363873133715
1991	-12.854245511375048
1992	12.630733758436925
1993	29.86246265377896
1994	-7.420539800325108
1995	11.20361409511878
1996	7.903960288233026
1997	10.585487143989258
1998	-12.341036650846995
1999	9.452350007520844
2000	-6.684640783687302
