n_requested	event_rate_target	odds_ratio_per_latent_sd	missing_rate	molecular_repeats	measurement_reliability_per_repeat	label_noise	alpha	n_simulated_cohorts	n_valid_fits	valid_fit_rate	median_usable_n_across_seeds	median_events_across_seeds	conclusive_probability	conclusive_probability_ci_low	conclusive_probability_ci_high	minimum_seed_probability	maximum_seed_probability
240	0.15	1.5	0.2	1	0.7	0.1	0.05	1500	1500	1.0	192.0	42.0	0.192	0.17286433602374174	0.21270919329989008	0.19	0.196
240	0.15	1.5	0.2	2	0.7	0.1	0.05	1500	1500	1.0	192.0	43.0	0.22266666666666668	0.20233611651800126	0.24441407438812607	0.2	0.244
240	0.15	2.0	0.0	1	0.7	0.1	0.05	1500	1500	1.0	240.0	52.0	0.576	0.5508280535679093	0.600783672962623	0.556	0.598
240	0.15	2.0	0.0	2	0.7	0.1	0.05	1500	1500	1.0	240.0	53.0	0.6386666666666667	0.6140304544419155	0.6625944501050209	0.616	0.66
240	0.15	2.0	0.2	1	0.7	0.1	0.05	1500	1500	1.0	192.0	42.0	0.4513333333333333	0.42630664287502185	0.4766086550484091	0.43	0.478
240	0.15	2.0	0.2	2	0.7	0.1	0.05	1500	1500	1.0	193.0	42.0	0.516	0.4907013497878246	0.5412169084291295	0.508	0.528
240	0.3	1.0	0.0	1	0.7	0.1	0.05	1500	1500	1.0	240.0	81.0	0.04533333333333334	0.03591646328500114	0.05707303238321723	0.04	0.054
240	0.3	1.0	0.0	2	0.7	0.1	0.05	1500	1500	1.0	240.0	82.0	0.046	0.03650872245690122	0.05781070063702358	0.04	0.058
240	0.3	1.0	0.2	1	0.7	0.1	0.05	1500	1500	1.0	192.0	65.0	0.052	0.04186463169739715	0.06442413822788547	0.044	0.056
240	0.3	1.0	0.2	2	0.7	0.1	0.05	1500	1500	1.0	192.0	65.0	0.05	0.040074440990789065	0.062224546657374286	0.042	0.054
240	0.3	1.25	0.0	1	0.7	0.1	0.05	1500	1500	1.0	240.0	82.0	0.162	0.14422138180625776	0.1815054133605849	0.138	0.188
240	0.3	1.25	0.0	2	0.7	0.1	0.05	1500	1500	1.0	240.0	82.0	0.18	0.16138285721776763	0.20025197844314852	0.152	0.194
240	0.3	1.25	0.2	1	0.7	0.1	0.05	1500	1500	1.0	192.0	65.0	0.122	0.10639594187299392	0.13953520775146327	0.11	0.134
240	0.3	1.25	0.2	2	0.7	0.1	0.05	1500	1500	1.0	192.0	65.0	0.164	0.14612438018718657	0.18359219725677536	0.156	0.172
240	0.3	1.5	0.0	1	0.7	0.1	0.05	1500	1500	1.0	240.0	82.0	0.43533333333333335	0.41043953134589434	0.46055750836058246	0.42	0.444
240	0.3	1.5	0.0	2	0.7	0.1	0.05	1500	1500	1.0	240.0	82.0	0.504	0.47871990072702675	0.5292596638272119	0.482	0.526
240	0.3	1.5	0.2	1	0.7	0.1	0.05	1500	1500	1.0	192.0	65.0	0.3393333333333333	0.3158097398754747	0.3636777505292769	0.334	0.348
240	0.3	1.5	0.2	2	0.7	0.1	0.05	1500	1500	1.0	192.0	65.0	0.444	0.4190309504765328	0.4692551457641275	0.386	0.516
240	0.3	2.0	0.0	1	0.7	0.1	0.05	1500	1500	1.0	240.0	82.0	0.8446666666666667	0.8254578748954169	0.8621146041948047	0.814	0.872
240	0.3	2.0	0.0	2	0.7	0.1	0.05	1500	1500	1.0	240.0	81.0	0.8926666666666667	0.875987100609928	0.9073401531311562	0.886	0.904
240	0.3	2.0	0.2	1	0.7	0.1	0.05	1500	1500	1.0	192.0	65.0	0.7553333333333333	0.7329441130155611	0.7764180910299995	0.738	0.774
240	0.3	2.0	0.2	2	0.7	0.1	0.05	1500	1500	1.0	193.0	66.0	0.802	0.7810734509739308	0.8213836728710797	0.796	0.812
