path	front	status	evidence_class	allowed_interpretation	latest_commit	contains_synthetic_marker	exists
analysis/v45_governance_refresh/governance_refresh_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f911f8c	False	True
analysis/v45_locked_artifact_hash_audit/live/locked_artifact_hash_audit.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	d882ade	False	True
analysis/v45_locked_artifact_hash_audit/live/locked_artifact_hash_audit_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	d882ade	False	True
analysis/v45_locked_artifact_hash_audit/locked_artifact_hash_audit.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	986031e	False	True
analysis/v45_locked_artifact_hash_audit/locked_artifact_hash_audit_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	986031e	False	True
analysis/v45_metadata_contradiction_stress/clean_pass/metadata_contradiction_issues.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f94bb5f	False	True
analysis/v45_metadata_contradiction_stress/clean_pass/metadata_contradiction_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f94bb5f	False	True
analysis/v45_metadata_contradiction_stress/metadata_contradiction_stress_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f94bb5f	False	True
analysis/v45_metadata_contradiction_stress/response_conflict_fail/metadata_contradiction_issues.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f94bb5f	False	True
analysis/v45_metadata_contradiction_stress/response_conflict_fail/metadata_contradiction_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f94bb5f	False	True
analysis/v45_metadata_contradiction_stress/timepoint_conflict_fail/metadata_contradiction_issues.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f94bb5f	False	True
analysis/v45_metadata_contradiction_stress/timepoint_conflict_fail/metadata_contradiction_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f94bb5f	False	True
analysis/v45_metadata_missingness_scorer/complete_fixture/metadata_missingness_scores.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	c499af5	False	True
analysis/v45_metadata_missingness_scorer/complete_fixture/metadata_missingness_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	c499af5	False	True
analysis/v45_metadata_missingness_scorer/weak_fixture/metadata_missingness_scores.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	c499af5	False	True
analysis/v45_metadata_missingness_scorer/weak_fixture/metadata_missingness_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	c499af5	False	True
analysis/v45_module_coverage_precheck/full_module_expression/all_module_coverage.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	305b1fa	False	True
analysis/v45_module_coverage_precheck/full_module_expression/module_coverage_precheck_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	305b1fa	False	True
analysis/v45_module_coverage_precheck/full_module_expression/primary_module_coverage.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	305b1fa	False	True
analysis/v45_module_coverage_precheck/missing_hlaii_expression/all_module_coverage.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	305b1fa	False	True
analysis/v45_module_coverage_precheck/missing_hlaii_expression/module_coverage_precheck_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	305b1fa	False	True
analysis/v45_module_coverage_precheck/missing_hlaii_expression/primary_module_coverage.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	305b1fa	False	True
analysis/v45_no_raw_git_scanner/no_raw_git_audit.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	801a2e1	False	True
analysis/v45_no_raw_git_scanner/summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	801a2e1	False	True
analysis/v45_no_score_before_gates_linter/live/no_score_before_gates_lint.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	9ef17f7	False	True
analysis/v45_no_score_before_gates_linter/live/no_score_before_gates_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	9ef17f7	False	True
analysis/v45_opengwas_token_expiry_sentinel/opengwas_token_expiry_sentinel.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	cc6c50a	False	True
analysis/v45_opengwas_token_expiry_sentinel/opengwas_token_expiry_sentinel_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	cc6c50a	False	True
analysis/v45_outcome_label_dictionary_validator/invalid_fixture/outcome_label_dictionary_validation.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	ee5ab00	False	True
analysis/v45_outcome_label_dictionary_validator/invalid_fixture/outcome_label_dictionary_validation_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	ee5ab00	False	True
analysis/v45_outcome_label_dictionary_validator/valid_fixture/outcome_label_dictionary_validation.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	ee5ab00	False	True
analysis/v45_outcome_label_dictionary_validator/valid_fixture/outcome_label_dictionary_validation_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	ee5ab00	False	True
analysis/v45_precommit_readiness/precommit_readiness_steps.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	de0a29b	False	True
analysis/v45_precommit_readiness/precommit_readiness_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	de0a29b	False	True
analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f911f8c	False	True
analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f911f8c	False	True
analysis/v45_readiness_status_dashboard/READINESS_STATUS_DASHBOARD.md	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	5704ad7	False	True
analysis/v45_readiness_status_dashboard/readiness_status_dashboard.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	5704ad7	False	True
analysis/v45_readiness_status_dashboard/readiness_status_dashboard_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	79facb6	False	True
analysis/v45_received_data_triage/received_data_triage_status.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	82ea188	False	True
analysis/v45_received_package_decision_tree/live/received_package_decision_tree.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	ece693b	False	True
analysis/v45_received_package_decision_tree/live/received_package_decision_tree_issues.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	ece693b	False	True
analysis/v45_received_package_decision_tree/live/received_package_decision_tree_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	ece693b	False	True
analysis/v45_received_status_updater/operator_gate_status_used.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	122ded4	False	True
analysis/v45_received_status_updater/received_data_triage_status.proposed.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	122ded4	False	True
analysis/v45_received_status_updater/received_status_update_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	122ded4	False	True
analysis/v45_response_column_audit/safe_pharmacodynamic_metadata/response_column_audit.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f9c7e16	False	True
analysis/v45_response_column_audit/safe_pharmacodynamic_metadata/response_column_audit_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f9c7e16	False	True
analysis/v45_response_column_audit/unsafe_response_metadata/response_column_audit.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f9c7e16	False	True
analysis/v45_response_column_audit/unsafe_response_metadata/response_column_audit_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f9c7e16	False	True
analysis/v45_route_analyzable_pair_calculator/gafson_partial_return/analyzable_pair_issues.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	96db7b9	False	True
analysis/v45_route_analyzable_pair_calculator/gafson_partial_return/analyzable_pair_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	96db7b9	False	True
analysis/v45_route_analyzable_pair_calculator/gafson_partial_return/subject_pair_completeness.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	96db7b9	False	True
analysis/v45_route_analyzable_pair_calculator/gafson_small_complete/analyzable_pair_issues.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	96db7b9	False	True
analysis/v45_route_analyzable_pair_calculator/gafson_small_complete/analyzable_pair_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	96db7b9	False	True
analysis/v45_route_analyzable_pair_calculator/gafson_small_complete/subject_pair_completeness.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	96db7b9	False	True
analysis/v45_route_arrival_packets/any_author_run_fallback_arrival_packet.md	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	6334bbf	False	True
analysis/v45_route_arrival_packets/gafson_dmf_2018_arrival_packet.md	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	6334bbf	False	True
analysis/v45_route_arrival_packets/route_arrival_packet_index.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	6334bbf	False	True
analysis/v45_route_arrival_packets/route_arrival_packet_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	6334bbf	False	True
analysis/v45_route_packet_integrity_manifest/live/route_packet_integrity_manifest.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	84b4f47	False	True
analysis/v45_route_packet_integrity_manifest/live/route_packet_integrity_sources.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	84b4f47	False	True
analysis/v45_route_packet_integrity_manifest/live/route_packet_integrity_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	84b4f47	False	True
analysis/v45_route_packet_integrity_manifest/live/route_packet_integrity_violations.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	84b4f47	False	True
analysis/v45_secondary_missing_timepoint_stress/secondary_missing_timepoint_stress.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	9731066	False	True
analysis/v45_secondary_missing_timepoint_stress/summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	9731066	False	True
analysis/v45_secondary_real_ingest/postpartum_null/input_qc.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	b1508f7	False	True
analysis/v45_secondary_real_ingest/postpartum_null/metrics.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	b1508f7	False	True
analysis/v45_secondary_real_ingest/postpartum_null/subject_scores.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	b1508f7	False	True
analysis/v45_secondary_real_ingest/postpartum_null/validation_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	b1508f7	False	True
analysis/v45_secondary_real_ingest/postpartum_planted/input_qc.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	b1508f7	False	True
analysis/v45_secondary_real_ingest/postpartum_planted/metrics.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	b1508f7	False	True
analysis/v45_secondary_real_ingest/postpartum_planted/subject_scores.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	b1508f7	False	True
analysis/v45_secondary_real_ingest/postpartum_planted/validation_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	b1508f7	False	True
analysis/v45_secondary_real_ingest/tb_null/input_qc.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	b1508f7	False	True
analysis/v45_secondary_real_ingest/tb_null/metrics.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	b1508f7	False	True
analysis/v45_secondary_real_ingest/tb_null/subject_scores.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	b1508f7	False	True
analysis/v45_secondary_real_ingest/tb_null/validation_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	b1508f7	False	True
analysis/v45_secondary_real_ingest/tb_planted/input_qc.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	b1508f7	False	True
analysis/v45_secondary_real_ingest/tb_planted/metrics.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	b1508f7	False	True
analysis/v45_secondary_real_ingest/tb_planted/subject_scores.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	b1508f7	False	True
analysis/v45_secondary_real_ingest/tb_planted/validation_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	b1508f7	False	True
analysis/v45_state_machine_validator/live/route_state_validation.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	def447a	False	True
analysis/v45_state_machine_validator/live/state_machine_validator_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	def447a	False	True
analysis/v45_state_machine_validator/live/state_machine_violations.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	def447a	False	True
analysis/v45_validation_command_runner/gafson_primary_plan/command_plan.md	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	d912787	False	True
analysis/v45_validation_command_runner/gafson_primary_plan/command_plan.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	d912787	False	True
analysis/v45_validation_command_runner/gafson_primary_plan/command_plan_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	d912787	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/aggregate_only_composition_checks.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/aggregate_only_composition_steps.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	0c9b9f4	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/aggregate_only_composition_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/author_run_return_gate/author_run_return_gate_steps.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	0c9b9f4	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/author_run_return_gate/author_run_return_gate_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/author_run_return_gate/output_completeness/author_run_output_check.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/author_run_return_gate/output_completeness/author_run_output_check_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/author_run_return_gate/redaction_precheck/author_run_redaction_precheck.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/author_run_return_gate/redaction_precheck/author_run_redaction_precheck_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/command_order_plan/returned_package_command_plan.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/command_order_plan/returned_package_command_plan_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter/metric_format_adapter_manifest.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter/metric_format_adapter_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter/normalized_package/RUN_METADATA.txt	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter/normalized_package/confounder_adjustment_metrics.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter/normalized_package/gene_mapping_coverage.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter/normalized_package/joint_confounder_metrics.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter/normalized_package/locked_rule_metrics.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter/normalized_package/sample_attrition.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter/normalized_package/validation_result_report.md	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter/normalized_package/validation_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/adapter/metric_format_adapter_manifest.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/adapter/metric_format_adapter_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/adapter/normalized_package/RUN_METADATA.txt	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/adapter/normalized_package/confounder_adjustment_metrics.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/adapter/normalized_package/gene_mapping_coverage.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/adapter/normalized_package/joint_confounder_metrics.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/adapter/normalized_package/locked_rule_metrics.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/adapter/normalized_package/sample_attrition.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/adapter/normalized_package/validation_result_report.md	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/adapter/normalized_package/validation_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/missing_required_adapter/metric_format_adapter_manifest.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/missing_required_adapter/metric_format_adapter_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/missing_required_adapter/normalized_package/RUN_METADATA.txt	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/missing_required_adapter/normalized_package/confounder_adjustment_metrics.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/missing_required_adapter/normalized_package/gene_mapping_coverage.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/missing_required_adapter/normalized_package/joint_confounder_metrics.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/missing_required_adapter/normalized_package/sample_attrition.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/missing_required_adapter/normalized_package/validation_result_report.md	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/missing_required_adapter/normalized_package/validation_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/normalized_completeness/author_run_output_check.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/normalized_completeness/author_run_output_check_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/metric_adapter_seed/validator_command_outputs.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/partial_label_classifier/partial_label_classification_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/partial_label_classifier/partial_label_metrics.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/safe_interpretation_classifier/safe_interpretation_signals.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/safe_interpretation_classifier/safe_interpretation_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/terms_governance/terms_governance_decision.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_aggregate_only_returned_package_composition_dryrun/terms_governance/terms_governance_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	f0ee5af	False	True
analysis/v46_analyzable_pair_confidence_envelope/ANALYZABLE_PAIR_CONFIDENCE_ENVELOPE.md	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	3f01b31	False	True
analysis/v46_analyzable_pair_confidence_envelope/analyzable_pair_confidence_envelope.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	3f01b31	False	True
analysis/v46_analyzable_pair_confidence_envelope/analyzable_pair_confidence_envelope_lint.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	3f01b31	False	True
analysis/v46_analyzable_pair_confidence_envelope/analyzable_pair_confidence_envelope_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	3f01b31	False	True
analysis/v46_analyzable_pair_confidence_envelope/partial_label_example_envelopes.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	3f01b31	False	True
analysis/v46_author_run_metric_format_adapter/adapter/metric_format_adapter_manifest.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/adapter/metric_format_adapter_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/adapter/normalized_package/RUN_METADATA.txt	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/adapter/normalized_package/confounder_adjustment_metrics.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/adapter/normalized_package/gene_mapping_coverage.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/adapter/normalized_package/joint_confounder_metrics.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/adapter/normalized_package/locked_rule_metrics.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/adapter/normalized_package/sample_attrition.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/adapter/normalized_package/validation_result_report.md	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/adapter/normalized_package/validation_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/missing_required_adapter/metric_format_adapter_manifest.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/missing_required_adapter/metric_format_adapter_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/missing_required_adapter/normalized_package/RUN_METADATA.txt	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/missing_required_adapter/normalized_package/confounder_adjustment_metrics.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/missing_required_adapter/normalized_package/gene_mapping_coverage.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/missing_required_adapter/normalized_package/joint_confounder_metrics.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/missing_required_adapter/normalized_package/sample_attrition.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/missing_required_adapter/normalized_package/validation_result_report.md	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/missing_required_adapter/normalized_package/validation_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/normalized_completeness/author_run_output_check.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/normalized_completeness/author_run_output_check_summary.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_author_run_metric_format_adapter/validator_command_outputs.json	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	4c53441	False	True
analysis/v46_first30_repair_template_coverage_linter/FIRST30_REPAIR_TEMPLATE_COVERAGE.md	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	eb2b01a	False	True
analysis/v46_first30_repair_template_coverage_linter/first30_repair_template_coverage.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	eb2b01a	False	True
analysis/v46_first30_repair_template_coverage_linter/first30_repair_template_coverage_lint.tsv	infrastructure	generated_output	documentation_or_governance	governance/readiness documentation	eb2b01a	False	True
