path	record_id	field	word_limit	word_count	status	detail
knowledge_external/records/ibd_tofacitinib_mhc_stat1_context.json	claim.frontiers.uc_tofacitinib_mhc_stat1_context.2026-06-14	why_unverifiable	80	16	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ibd_tofacitinib_mhc_stat1_context.json	claim.frontiers.uc_tofacitinib_mhc_stat1_context.2026-06-14	source_terms.license_or_terms_label	30	8	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ibd_tofacitinib_mhc_stat1_context.json	claim.frontiers.uc_tofacitinib_mhc_stat1_context.2026-06-14	source_terms.reuse_notes	80	26	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/method_prediction_model_validation_context.json	claim.probast_tripod.prediction_model_validation_context.2026-06-14	claim	60	24	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/method_prediction_model_validation_context.json	claim.probast_tripod.prediction_model_validation_context.2026-06-14	relationship_note	80	30	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/method_prediction_model_validation_context.json	claim.probast_tripod.prediction_model_validation_context.2026-06-14	project_use	60	23	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/method_prediction_model_validation_context.json	claim.probast_tripod.prediction_model_validation_context.2026-06-14	future_grounding_route	80	23	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/method_prediction_model_validation_context.json	claim.probast_tripod.prediction_model_validation_context.2026-06-14	why_unverifiable	80	11	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/method_prediction_model_validation_context.json	claim.probast_tripod.prediction_model_validation_context.2026-06-14	source_terms.license_or_terms_label	30	8	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/method_prediction_model_validation_context.json	claim.probast_tripod.prediction_model_validation_context.2026-06-14	source_terms.reuse_notes	80	26	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/method_target_direction_tractability_context.json	claim.open_targets.direction_tractability_context.2026-06-14	claim	60	23	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/method_target_direction_tractability_context.json	claim.open_targets.direction_tractability_context.2026-06-14	relationship_note	80	21	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/method_target_direction_tractability_context.json	claim.open_targets.direction_tractability_context.2026-06-14	project_use	60	19	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/method_target_direction_tractability_context.json	claim.open_targets.direction_tractability_context.2026-06-14	future_grounding_route	80	19	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/method_target_direction_tractability_context.json	claim.open_targets.direction_tractability_context.2026-06-14	why_unverifiable	80	17	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/method_target_direction_tractability_context.json	claim.open_targets.direction_tractability_context.2026-06-14	source_terms.license_or_terms_label	30	8	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/method_target_direction_tractability_context.json	claim.open_targets.direction_tractability_context.2026-06-14	source_terms.reuse_notes	80	26	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/mhc_ms_finemapping_independent_effects_context.json	claim.plos.ms_mhc_independent_effects_context.2026-06-14	claim	60	19	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/mhc_ms_finemapping_independent_effects_context.json	claim.plos.ms_mhc_independent_effects_context.2026-06-14	relationship_note	80	20	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/mhc_ms_finemapping_independent_effects_context.json	claim.plos.ms_mhc_independent_effects_context.2026-06-14	project_use	60	19	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/mhc_ms_finemapping_independent_effects_context.json	claim.plos.ms_mhc_independent_effects_context.2026-06-14	future_grounding_route	80	22	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/mhc_ms_finemapping_independent_effects_context.json	claim.plos.ms_mhc_independent_effects_context.2026-06-14	why_unverifiable	80	18	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/mhc_ms_finemapping_independent_effects_context.json	claim.plos.ms_mhc_independent_effects_context.2026-06-14	source_terms.license_or_terms_label	30	8	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/mhc_ms_finemapping_independent_effects_context.json	claim.plos.ms_mhc_independent_effects_context.2026-06-14	source_terms.reuse_notes	80	26	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_biomarker_heterogeneity_context.json	claim.cshperspect.ms_biomarker_heterogeneity_context.2026-06-14	claim	60	21	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_biomarker_heterogeneity_context.json	claim.cshperspect.ms_biomarker_heterogeneity_context.2026-06-14	project_use	60	23	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_biomarker_heterogeneity_context.json	claim.cshperspect.ms_biomarker_heterogeneity_context.2026-06-14	future_grounding_route	80	24	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_biomarker_heterogeneity_context.json	claim.cshperspect.ms_biomarker_heterogeneity_context.2026-06-14	why_unverifiable	80	15	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_biomarker_heterogeneity_context.json	claim.cshperspect.ms_biomarker_heterogeneity_context.2026-06-14	source_terms.license_or_terms_label	30	8	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_biomarker_heterogeneity_context.json	claim.cshperspect.ms_biomarker_heterogeneity_context.2026-06-14	source_terms.reuse_notes	80	26	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_disease_course_ppms_context.json	claim.ms_society_uk.ppms_course_context.2026-06-13	claim	60	24	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_disease_course_ppms_context.json	claim.ms_society_uk.ppms_course_context.2026-06-13	project_use	60	11	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_disease_course_ppms_context.json	claim.ms_society_uk.ppms_course_context.2026-06-13	future_grounding_route	80	19	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_disease_course_ppms_context.json	claim.ms_society_uk.ppms_course_context.2026-06-13	why_unverifiable	80	15	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_disease_course_rrms_context.json	claim.national_ms_society.rrms_course_context.2026-06-13	claim	60	30	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_disease_course_rrms_context.json	claim.national_ms_society.rrms_course_context.2026-06-13	project_use	60	11	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_disease_course_rrms_context.json	claim.national_ms_society.rrms_course_context.2026-06-13	future_grounding_route	80	26	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_disease_course_rrms_context.json	claim.national_ms_society.rrms_course_context.2026-06-13	why_unverifiable	80	15	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_disease_course_spms_context.json	claim.national_ms_society.spms_course_context.2026-06-13	claim	60	23	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_disease_course_spms_context.json	claim.national_ms_society.spms_course_context.2026-06-13	project_use	60	11	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_disease_course_spms_context.json	claim.national_ms_society.spms_course_context.2026-06-13	future_grounding_route	80	21	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_disease_course_spms_context.json	claim.national_ms_society.spms_course_context.2026-06-13	why_unverifiable	80	15	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_ibd_treatment_transfer_caution_context.json	claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	claim	60	31	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_ibd_treatment_transfer_caution_context.json	claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	relationship_note	80	27	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_ibd_treatment_transfer_caution_context.json	claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	project_use	60	21	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_ibd_treatment_transfer_caution_context.json	claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	future_grounding_route	80	31	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_ibd_treatment_transfer_caution_context.json	claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	why_unverifiable	80	23	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_uc_greater_genetic_correlation_context.json	claim.nature.ms_uc_greater_genetic_correlation_context.2026-06-14	claim	60	35	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_uc_greater_genetic_correlation_context.json	claim.nature.ms_uc_greater_genetic_correlation_context.2026-06-14	relationship_note	80	33	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_uc_greater_genetic_correlation_context.json	claim.nature.ms_uc_greater_genetic_correlation_context.2026-06-14	project_use	60	16	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_uc_greater_genetic_correlation_context.json	claim.nature.ms_uc_greater_genetic_correlation_context.2026-06-14	future_grounding_route	80	35	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ms_uc_greater_genetic_correlation_context.json	claim.nature.ms_uc_greater_genetic_correlation_context.2026-06-14	why_unverifiable	80	25	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ra_sle_pregnancy_transcriptome_context.json	claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14	claim	60	19	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ra_sle_pregnancy_transcriptome_context.json	claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14	project_use	60	21	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ra_sle_pregnancy_transcriptome_context.json	claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14	future_grounding_route	80	21	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ra_sle_pregnancy_transcriptome_context.json	claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14	why_unverifiable	80	17	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ra_sle_pregnancy_transcriptome_context.json	claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14	source_terms.license_or_terms_label	30	8	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ra_sle_pregnancy_transcriptome_context.json	claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14	source_terms.reuse_notes	80	26	PASS	short sourced summary required; do not paste long source passages
