snp	chr	position	z1	p1	pip1	z2	p2	pip2	SNP.PP.H4.abf
rs10920059	1	200852487	2.51155655162436	0.0120199	0.0197865107501843	2.52532258064516	0.0116201	0.0159392387078138	3.99730799630153e-15
rs7548530	1	200657032	0.477366885162545	0.6331	0.0167089021167146	-3.00904424778761	0.00268602	0.0197723922047849	6.00588082585427e-16
rs10920040	1	200793469	2.47456072452748	0.0133401	0.0174819179546374	3.28085561497326	0.001036	0.0197288962753178	1.157592159191e-14
rs12048165	1	200776061	2.46765636491132	0.0136	0.0174416135071925	3.27424731182796	0.00105099	0.019656040382796	1.12591924024869e-14
rs12023677	1	200776065	2.46871192936828	0.01356	0.0174477513589888	3.27424731182796	0.00105099	0.019656040382796	1.1281744690109e-14
rs7526265	1	200657044	0.481585623560767	0.630099	0.0167291802207786	-2.99561061946903	0.00280298	0.0196241645027433	5.88251616656213e-16
rs12028470	1	200856999	2.69409896530449	0.00705797	0.0196061933750067	2.26426963350785	0.0233798	0.0140635689174915	3.43560170690135e-15
rs4915452	1	200677362	-2.74848661095812	0.00598701	0.015140080391698	-4.54142201834862	5.83203e-06	0.0195997726382259	7.94195593355218e-13
rs7526136	1	200657039	0.465602628334898	0.641501	0.0166530085753678	-2.99134955752212	0.00282898	0.019577682810366	5.81468251581164e-16
rs10920011	1	200691743	2.78986634651901	0.00527303	0.0195570527922747	1.07054716981132	0.2847	0.0139150525007874	6.60467583188495e-15
rs10920010	1	200691738	2.78882432539998	0.00529005	0.0195482350634752	1.098779342723	0.2727	0.0138523525281702	6.75624964042995e-15
rs11803934	1	200798831	2.51273158400393	0.0119801	0.0177115256812174	3.26420485175202	0.00110499	0.0195465078367951	1.20063773656578e-14
rs12565385	1	200847224	2.45957494937903	0.0139101	0.0195153094621178	2.45963048498845	0.01392	0.0156894397845528	3.10268297866456e-15
rs7544548	1	200689300	2.79699740100902	0.00515798	0.0195090337340454	1.18766666666667	0.2347	0.0137105719360737	7.56280292306745e-15
rs7520696	1	200828267	0.70292759779433	0.4821	0.0155293729051641	3.60232432432432	0.000308802	0.0194707207677756	2.5681781197577e-15
rs7542210	1	200662215	0.439637574630224	0.660201	0.0162054818529236	-2.92647004608295	0.003459	0.0194620847953744	5.20903434016647e-16
rs3753960	1	201059084	2.29313581091322	0.0218399	0.0194616951247006	1.8010843373494	0.0719797	0.0163811993826921	7.58705004619879e-15
rs12034099	1	200836123	2.5751361926768	0.0100201	0.0181204981384103	3.21967032967033	0.001274	0.0194239680704629	1.2642430152565e-14
rs7554612	1	200692872	2.76205677662398	0.00574394	0.0194079889652283	1.17947169811321	0.2384	0.0136796306271946	7.09074912327539e-15
rs7542840	1	200655686	0.447381651354339	0.6546	0.0164727082386943	-2.96793577981651	0.00293103	0.0194020782372629	5.46805818386276e-16
rs6661661	1	200800570	2.52166542416846	0.0116799	0.0177669498375757	3.25061994609164	0.00115401	0.0194005850521998	1.18577274740888e-14
rs7520106	1	200692869	2.76069291683659	0.00576806	0.0193966952820973	1.15011737089202	0.2495	0.0137285989153879	6.86427809051702e-15
rs11800187	1	200774533	2.46818825654676	0.01358	0.0175427764649715	3.22588709677419	0.00125199	0.0193910089038775	1.03163630220651e-14
rs7542613	1	200692704	2.79680926523824	0.00516095	0.019378199924891	1.17441037735849	0.2415	0.0137431877589124	7.57350981044929e-15
rs41304544	1	200802137	2.52257565799555	0.0116501	0.0177726331524046	3.24795148247978	0.00117301	0.0193722221588494	1.18096458489169e-14
rs12060302	1	200855558	2.68791106494067	0.00719002	0.0193454635020014	2.28159210526316	0.02243	0.0140157453127729	3.41320031365436e-15
rs2364685	1	200692390	2.79066241119141	0.00526005	0.0193276674125988	1.15554245283019	0.2487	0.0137782624356955	7.31662231448566e-15
rs7542683	1	200692750	2.79011651363809	0.00526902	0.0193231978225353	1.15071698113208	0.2517	0.0137875731013397	7.27206031798468e-15
rs6664413	1	200692168	2.78863650278577	0.00529298	0.0193110949556857	1.17441037735849	0.2408	0.0137431877589124	7.41487038693498e-15
rs60302916	1	200812491	2.51479866125995	0.01191	0.0177242920292257	3.24188172043011	0.00117001	0.0193080714283506	1.14792708376261e-14
rs10919987	1	200592854	0.59147976892643	0.554201	0.0161226678526366	-2.7008691588785	0.00690796	0.0192914486357565	4.63276282792137e-16
rs7554325	1	200692538	2.78517485767399	0.00534995	0.019282871844457	1.17440566037736	0.2414	0.0137431962635554	7.34879237285197e-15
rs10920034	1	200782887	2.47914253992655	0.0131701	0.0175088700194601	3.23725067385445	0.00121501	0.0192594649528514	1.06107603178891e-14
rs6427840	1	200654787	0.471057665700158	0.6376	0.0165797752646111	-2.95417431192661	0.00305401	0.0192568041584371	5.38388606958784e-16
rs6664990	1	200810535	2.51688100154703	0.01184	0.0177371875834219	3.23661290322581	0.0012	0.01925279390797	1.13943121250925e-14
rs10800717	1	200604355	-2.70638183972555	0.00680205	0.0192507178673159	-1.20361769911504	0.2283	0.0135449490369086	3.74203972707933e-15
rs6427849	1	200670438	1.61320522296132	0.1067	0.0149951320414682	3.05077540106952	0.00227997	0.0192298470628373	2.22856878464266e-15
rs7552353	1	200776641	2.46871572329193	0.01356	0.0175459135522495	3.20704301075269	0.001335	0.0191930319536276	9.91444299010004e-15
rs10920036	1	200789298	2.45039220168618	0.0142699	0.0173424500965031	3.22964864864865	0.001232	0.0191803066467663	9.88434963687826e-15
rs4417100	1	200813710	2.51986060106423	0.0117401	0.0177557008173296	3.22854838709677	0.001226	0.0191689144765205	1.12616166536389e-14
rs12039314	1	200751590	2.40868996276415	0.01601	0.0172419403706052	3.20490566037736	0.00136	0.019130811970705	8.81868135975248e-15
rs12239970	1	200681967	1.74193526655641	0.0815192	0.0151655701397108	3.05895442359249	0.002223	0.0191052443673778	2.56367104966831e-15
rs10920027	1	200748128	2.38133463871507	0.01725	0.0171835606578056	3.17736559139785	0.00147001	0.019093177019687	8.04535523291597e-15
rs10800735	1	200765443	2.42283531612369	0.0154	0.0174167305720737	3.17465053763441	0.00149599	0.0190654014227581	8.63226735901918e-15
rs6675265	1	200783363	2.47859459015721	0.0131899	0.0175056381009094	3.21832884097035	0.00130101	0.0190638758174386	1.0173981946114e-14
rs7548165	1	200720819	2.3019108585185	0.0213398	0.0167055970068755	3.19415094339623	0.001417	0.0190495984860356	7.05121745068014e-15
rs4319373	1	200848481	-2.30155847971942	0.0213599	0.0190380005149606	0.622312693498452	0.534	0.0163932936120504	7.77835401464162e-16
rs12088680	1	200720093	2.29785733120105	0.02157	0.0166862474757985	3.19126684636119	0.00143001	0.0190202602317209	6.95882119070931e-15
rs10920008	1	200663674	0.420666155651903	0.674	0.0163564087695827	-2.93104608294931	0.003425	0.0190184243361767	5.12553135992875e-16
rs72749166	1	201000305	-6.08804237450943	1.14301e-09	0.0190104342071068	-5.61912133891213	1.87499e-08	0.0137184916890785	1.77734311840439e-05
rs11583328	1	201002173	-6.0605080527568	1.357e-09	0.0189885452715765	-5.72405857740586	1.01501e-08	0.0138522634584733	3.0345713935983e-05
rs7539646	1	200661662	0.43770453608617	0.661601	0.0164300329109347	-2.92647004608295	0.00344199	0.0189721041511219	5.109893353831e-16
rs12141497	1	200662517	0.434122149328335	0.6642	0.0164143933312565	-2.92647004608295	0.00342902	0.0189721041511219	5.10540330921767e-16
rs12126708	1	200662525	0.437291777330811	0.661899	0.0164282265810908	-2.92647004608295	0.00342902	0.0189721041511219	5.10937256807419e-16
rs7545177	1	200659855	0.430819541161881	0.6666	0.0164000507410067	-2.92629032258065	0.00343598	0.018970290561749	5.09989847514469e-16
rs7519383	1	200662096	0.437015299275297	0.662101	0.016427017282441	-2.92629032258065	0.00344398	0.018970290561749	5.10759679694689e-16
rs10920033	1	200758883	2.37393027809346	0.0175999	0.0170538507444639	3.18601078167116	0.001457	0.0189386208959688	7.9489119600577e-15
rs7538416	1	200752442	2.40960042154535	0.0159698	0.0172469884895059	3.18592991913747	0.00145499	0.018937808519467	8.48196327099884e-15
rs12410302	1	200757512	2.37329660175901	0.0176299	0.0170505049270394	3.18320754716981	0.00147401	0.0189105084462056	7.8925614191172e-15
rs12022671	1	200761272	2.37414157874196	0.0175902	0.0170549670694803	3.18320754716981	0.00147201	0.0189105084462056	7.90462121796522e-15
rs7530159	1	200679892	-2.75201449964345	0.00592298	0.0150519851317947	-4.52070319634703	6.17405e-06	0.0188793099358723	7.19985014921977e-13
rs12137256	1	200679613	-2.75618294479333	0.00584804	0.0151112127059129	-4.49529816513761	7.001e-06	0.0188773365744409	6.85324399206874e-13
rs7529518	1	200718422	2.31578262596382	0.0205698	0.0167245389668265	3.17481182795699	0.00148399	0.0188654522032565	7.00251450416854e-15
rs36028379	1	200852790	-2.27260418177828	0.02305	0.0188150009648014	0.469984227129338	0.6384	0.0154898300448851	7.17634104858809e-16
rs11587290	1	200990338	-2.5222645204654	0.01166	0.0187958898455961	-0.640720190779014	0.5218	0.0136563935064665	2.57752948325972e-15
rs7545387	1	200693169	2.72163535938637	0.00649606	0.0187854456804375	1.17924056603774	0.2399	0.0137345480914652	6.27892159195247e-15
rs7552653	1	200776954	2.47109685230852	0.0134701	0.0174616510331786	3.18817204301075	0.00140799	0.0187619472223965	9.40235456829911e-15
rs55959343	1	200804171	2.51926842974644	0.0117601	0.0177520157256137	3.18817204301075	0.00141101	0.0187619472223965	1.03143975174574e-14
rs296521	1	200881172	-5.00180247196155	5.68002e-07	0.0187375395874099	-4.85406392694064	1.19501e-06	0.0174302917057868	2.84701443468806e-08
rs10753883	1	200794055	2.47375938260579	0.01337	0.017477221019265	3.18556451612903	0.00143199	0.0187363949360179	9.3977764376265e-15
rs12037469	1	200749827	2.38347855537424	0.0171498	0.0171046235363815	3.1644474393531	0.00158001	0.0187249966684713	7.72616203846765e-15
rs1963261	1	200760211	2.37497902418811	0.0175501	0.0170593946133577	3.1644474393531	0.00157101	0.0187249966684713	7.60806258932403e-15
rs10800737	1	200777011	-2.67124761637186	0.00755701	0.0149605783794332	-4.4794930875576	7.66708e-06	0.018708804248217	5.79889028494574e-13
rs61825137	1	200658395	0.473158698531254	0.636099	0.01658946032137	-2.89974429223744	0.00370604	0.0187070341877404	4.94977210474834e-16
rs12081920	1	200750830	2.4012317768278	0.0163399	0.0172008230127124	3.16118279569893	0.00154501	0.0186931760617922	7.92585091370871e-15
rs10800733	1	200741077	2.36623473522808	0.0179701	0.0170134172957304	3.1589218328841	0.00160801	0.0186712179471279	7.40229955226005e-15
rs11810437	1	200744054	2.38713771586524	0.0169801	0.0171242595667768	3.15622641509434	0.00161399	0.0186451253038908	7.64423952692151e-15
rs6697037	1	200800298	2.51986060106423	0.0117401	0.0177557008173296	3.17522911051213	0.00148799	0.01863596734828	1.0046582984881e-14
rs6427846	1	200668298	0.794164154619699	0.4271	0.0148464824126538	2.84128037383178	0.00451305	0.018635194982744	3.10276042218949e-15
rs10920013	1	200692897	1.83208012461437	0.0669407	0.0153158178818906	3.04267379679144	0.00233099	0.0186090121136206	2.6961477348812e-15
rs10800731	1	200728769	2.36030719150915	0.01826	0.016861345348354	3.17193548387097	0.00148898	0.0186042483310603	7.40505485780578e-15
rs11809578	1	200742106	2.37814527588037	0.0174	0.0170761810825814	3.1510781671159	0.00163001	0.0185955437868317	7.43959966889613e-15
rs12122532	1	200466223	-1.41046920417534	0.1584	0.0151773077187417	-2.70163606557377	0.00687607	0.0185897612076744	2.97508379360055e-15
rs7548289	1	200694030	2.69330176037594	0.00707506	0.01857586483719	1.18407547169811	0.2375	0.0137260380604647	5.87668804105254e-15
rs10800745	1	200849676	2.62241122993553	0.00873092	0.0185501342726637	2.39198378378378	0.0168	0.0141723770265982	3.31280460553521e-15
rs12093247	1	200744534	2.38091082087509	0.0172699	0.0170909035568305	3.1454986522911	0.00167101	0.0185421855468054	7.3901266717388e-15
rs17450217	1	200590852	0.610853030375969	0.5413	0.0160240987879825	-2.56948611111111	0.0101801	0.0185391869383492	3.95216397559399e-16
rs11799920	1	200849619	2.61961251944599	0.00880299	0.0185299147197645	2.41788679245283	0.0155099	0.0142503349531227	3.41457961201305e-15
rs12401718	1	200849086	2.60910723588605	0.009078	0.0185267443135912	2.54719137466307	0.0107701	0.0147578654075656	4.00190014161522e-15
rs12567434	1	200795232	2.49912916929151	0.01245	0.0173831916159295	3.18658666666667	0.00142699	0.0185234615681774	1.00488471730032e-14
rs2029750	1	200763042	2.37476757445322	0.0175598	0.0170582761999714	3.14260752688172	0.001646	0.0185146903562414	7.26433579631582e-15
rs58750613	1	200845480	2.58506481974782	0.00973599	0.0185021298022146	2.46638544474394	0.0136801	0.0145444892266299	3.43044869092065e-15
rs6702767	1	200844547	3.25951046710554	0.00111599	0.0184655200692029	2.91597663551402	0.00355902	0.014299592277483	7.9897321062749e-14
rs11806338	1	200849552	2.60583778966132	0.00916495	0.0184314221758713	2.42442162162162	0.01546	0.0142706947946234	3.35044533668886e-15
rs10920058	1	200852290	2.62609661750659	0.00863694	0.0184153991524448	2.36208378378378	0.0183101	0.0140158628465609	3.28288755771452e-15
rs2292097	1	200843768	2.57204039080389	0.01011	0.0184094077774234	2.3801590296496	0.0172401	0.0142524621692056	2.95899652527824e-15
rs7526482	1	200657438	0.50936099624677	0.6105	0.0167611189699577	-2.86712385321101	0.00412297	0.01839582532676	4.76268452091574e-16
rs7526853	1	200657657	0.508505340410196	0.6111	0.0167569565645189	-2.86712385321101	0.00412297	0.01839582532676	4.76139563923045e-16
rs55862304	1	200989775	-6.06529586675298	1.31701e-09	0.0183854182988361	-5.8663179916318	4.63703e-09	0.0140688260559562	4.59273675752482e-05
rs2809344	1	200596606	0.633661790807271	0.5263	0.0162490131515785	-2.59634741784038	0.00944996	0.0183814726312267	4.04428500454705e-16
rs2047147	1	200747867	-2.63506684348231	0.00841201	0.0149393312800751	-4.42400460829493	9.87893e-06	0.0183795420864955	4.50954585465421e-13
rs67134955	1	200964109	-2.52137326653834	0.0116899	0.0183770278931134	-0.614574840764331	0.5384	0.0137341000866943	2.3635270556704e-15
rs7517998	1	200709796	0.946877771036543	0.3437	0.0148101227733021	3.11247297297297	0.001842	0.018375475884479	1.90563465790624e-15
rs1983084	1	200847043	2.56626749100658	0.0102799	0.0183687920904606	2.5068409703504	0.01228	0.0146991059908003	3.50613506782159e-15
rs7526367	1	200657153	0.353117354306651	0.724001	0.0159578070766198	-2.80836073059361	0.00494698	0.0183656123919154	4.38700784093704e-16
rs12042992	1	200665977	0.249465670950561	0.803	0.0157226239473401	-2.82106986899563	0.00480695	0.0183251749040689	4.63618058477349e-16
rs7519444	1	200850776	2.60914211350373	0.00907695	0.0183137248140625	2.40868279569893	0.0159001	0.014151492585291	3.31046416672504e-15
rs7515329	1	200694269	2.65541564792176	0.007921	0.0183069457347644	1.18407547169811	0.2365	0.0137260380604647	5.35063246708204e-15
rs7515230	1	200694154	2.6658278226794	0.00767998	0.0183050389822198	1.39457276995305	0.1629	0.0134961092314823	6.90039155122193e-15
rs7548907	1	200694596	2.65294906084178	0.00797903	0.0182898774430482	1.18891509433962	0.2355	0.0137176578208917	5.3442676360509e-15
rs6660092	1	200733547	2.34455067314308	0.0190498	0.0167832613033846	3.13675603217158	0.00168799	0.0182738820408926	6.6882963597351e-15
rs61825138	1	200658403	0.356988118330278	0.721099	0.0162276477392527	-2.89107727272727	0.00383698	0.0182405201992392	4.63826143904409e-16
rs7526297	1	200694701	2.64412437184394	0.00818993	0.0182292460772798	1.21146478873239	0.2262	0.0136804255408115	5.35151022143413e-15
rs10449265	1	200703906	-2.43846696899716	0.0147499	0.0147788319332389	-4.437866359447	9.18608e-06	0.0181924712615406	2.82785755290167e-13
rs2808248	1	200592275	0.604066032809977	0.545801	0.0161721923892103	-2.57923364485981	0.00988599	0.0181096365336325	3.91184629127557e-16
rs2808250	1	200592547	0.618267749145812	0.5364	0.0162292890386488	-2.57923364485981	0.0097699	0.0181096365336325	3.92991244689469e-16
rs7526365	1	200657148	0.511644619727765	0.6089	0.0167722530085036	-2.82633333333333	0.00477397	0.018025032224911	4.4873686195396e-16
rs55735825	1	200746875	2.38176676219138	0.0172302	0.0170954716283624	3.0888409703504	0.00202502	0.0180219956046167	6.58471272423717e-15
rs12087381	1	200754039	2.4102849319757	0.0159401	0.0172507879422955	3.0888409703504	0.00201902	0.0180219956046167	6.93720739554134e-15
rs10800726	1	200695039	2.61232822207939	0.0089929	0.0180163359670785	1.20645070422535	0.2274	0.0136884467665239	4.92806868245767e-15
rs12025389	1	200702431	3.24609783397498	0.00117001	0.0180130771050047	3.10414218009479	0.001869	0.0149718381772498	1.16136959358969e-13
rs10800725	1	200694973	2.62229087016363	0.00873394	0.0180115835974011	1.38501877934272	0.1651	0.0135024180246032	6.13260022564805e-15
rs11586763	1	200989444	-6.03938599366328	1.547e-09	0.0179738948621667	-5.7901646090535	6.89398e-09	0.0138808870202153	2.85166181069694e-05
rs10800727	1	200695075	2.60389173587075	0.00921701	0.0179612818805897	1.19326886792453	0.2344	0.0137102367220608	4.76444032735664e-15
rs11584383	1	200935866	-5.98508151765799	2.16302e-09	0.0179518545313189	-6.00860169491525	1.91501e-09	0.0156068291261435	0.000100238120742682
rs10494820	1	200703434	3.24463151930929	0.00117601	0.0179385417565403	3.07162380952381	0.00212902	0.0147601841076528	1.03991041583527e-13
rs7516821	1	200705510	3.23675416192264	0.00120901	0.0178600262951515	3.06671428571429	0.00217901	0.0147256365905994	1.00422788873007e-13
rs10800728	1	200695147	2.58322620140802	0.00978791	0.0178289262480034	1.1318679245283	0.2567	0.0138252779681757	4.26877755351203e-15
rs7529962	1	200596977	0.672444190457663	0.5013	0.0164128238631642	-2.53310849056604	0.01118	0.0178161419609801	3.76640216558308e-16
rs7512898	1	200672906	0.952391742495617	0.3409	0.0147764711519727	2.73245539906103	0.00634395	0.0178128696868501	2.85200676961149e-15
rs7518714	1	200466693	-1.41047582004408	0.1584	0.0150072680910723	-2.70599680511182	0.00680503	0.0177964735953569	2.98238788133891e-15
rs7550125	1	200705519	3.22652882791912	0.001253	0.0177954174984203	3.04787142857143	0.00229298	0.0146513072245461	9.35535809631249e-14
rs10399790	1	200595369	0.674642578315605	0.4999	0.016422406319367	-2.53055868544601	0.0113201	0.017794329710891	3.75694832507963e-16
rs10399615	1	200595273	0.689834266325318	0.4903	0.0164895065256679	-2.53036150234742	0.0112899	0.0177926460073987	3.77850411223618e-16
rs4915456	1	200713246	-2.43797441032221	0.01477	0.0147846773465756	-4.36384331797235	1.273e-05	0.0177663403180732	2.33695658833559e-13
rs2047148	1	200744650	-2.60744335022469	0.009122	0.014905934850543	-4.35472350230415	1.37499e-05	0.017763147480934	3.39801026171302e-13
rs57610035	1	200812717	2.51391706261147	0.0119399	0.017718843019594	2.59575129533679	0.00947502	0.0147919432480317	3.43024322689804e-15
rs7526031	1	200664302	0.3500523553908	0.7263	0.0158699075059378	-2.74293577981651	0.00602102	0.0177113587610747	3.89954699172343e-16
rs3767503	1	201025682	3.60554038940267	0.000311501	0.0147775117347164	4.59891891891892	4.45605e-06	0.0176824608620944	4.07035301652285e-11
rs3767495	1	200871237	0.713558290283308	0.475501	0.0176760637620704	2.86652222222222	0.00412098	0.0145570934714673	2.8868947695215e-15
rs10919991	1	200596345	0.645040057198379	0.5189	0.0162960528443166	-2.5164882629108	0.0119501	0.0176752940783598	3.64796113198555e-16
rs6656966	1	200725768	-2.55234922609507	0.0106999	0.0148494847207387	-4.35026267281106	1.38701e-05	0.0176641459808387	2.87539717894208e-13
rs184164	1	200864267	-4.42096253489735	9.82607e-06	0.0148435244495857	-5.71678111587983	1.137e-08	0.017651128575182	2.00467664582662e-08
rs72746883	1	200835725	2.49040283272051	0.01276	0.0175758087353848	3.06182795698925	0.00222602	0.0176194996767263	7.51333746278891e-15
rs7521550	1	200592363	0.614934486706526	0.5386	0.016215771614043	-2.51873364485981	0.0116201	0.0175888450176329	3.62111428682578e-16
rs4382754	1	200728818	-2.58791534988036	0.00965606	0.0148697809608704	-4.34560829493088	1.44901e-05	0.0175824949717522	3.12395552901399e-13
rs7532914	1	200837666	2.46766093026893	0.0136	0.0175396424058718	2.99471849865952	0.00273099	0.0172704142453961	6.40288009849016e-15
rs17694768	1	200743528	-2.60832065849512	0.00909892	0.0149069358308138	-4.32738248847926	1.54301e-05	0.0175351351477444	3.12688638831712e-13
rs3767504	1	201025695	3.58591717259324	0.0003359	0.0147797811010704	4.57829596412556	4.458e-06	0.0175114119656355	3.54097001584687e-11
rs10800742	1	200794669	2.47429074084808	0.01335	0.0174803349286889	2.94235616438356	0.00323102	0.0167038037214239	5.7732607765581e-15
rs4915458	1	200772175	-2.65922402046329	0.00783195	0.0149514626922742	-4.3318064516129	1.52999e-05	0.0174696672910164	3.53008020886385e-13
rs10920032	1	200755824	-2.6395378690629	0.00830195	0.0149288826436762	-4.32282488479263	1.601e-05	0.0174479852965173	3.29584193687943e-13
rs10494819	1	200704754	3.16421046146263	0.001555	0.017445179860949	3.04279523809524	0.00234801	0.0146457306280851	7.83166607057206e-14
rs6427854	1	200725224	-2.55300578484216	0.01068	0.0148500456017315	-4.32257603686636	1.557e-05	0.0174369227912892	2.64266020209105e-13
rs11576681	1	201004051	-5.9721284201163	2.34202e-09	0.017427864569352	-5.70309623430962	1.16501e-08	0.0138075027033221	1.72252373826466e-05
rs10920018	1	200720357	-2.54716213629403	0.01086	0.0148451295574912	-4.31796313364055	1.60299e-05	0.0173998827614948	2.5713324533597e-13
rs3738250	1	200843305	-2.52348566158426	0.0116201	0.0173580871558269	-2.91434334763948	0.00355198	0.0142184968266112	1.39561188905851e-14
rs4915473	1	201026916	-4.03687784698892	5.41701e-05	0.0148385910047751	-5.34070796460177	9.553e-08	0.0173523827136294	1.19051091508258e-09
rs7524025	1	200656987	0.492311417774801	0.622499	0.0167652584777096	-2.7578904109589	0.00582505	0.0173374851572069	4.04888532450621e-16
rs6701496	1	201007828	-5.95045802237274	2.67399e-09	0.0172733422959711	-5.670625	1.354e-08	0.0137515010468368	1.30269137648272e-05
rs6427862	1	200836673	2.45470878262734	0.0141	0.017251695850737	2.98118598382749	0.00288297	0.0167985095470152	5.88309721438103e-15
rs11580823	1	200983489	-5.9916540837337	2.07702e-09	0.0172359207124826	-5.81932773109244	6.16794e-09	0.0139558365125818	2.59011918532277e-05
rs2296384	1	201058692	2.22815415045744	0.0258702	0.0150485129479716	2.86657142857143	0.00412601	0.0171962746368602	3.0722219410554e-14
rs6675463	1	200688488	1.8151565129586	0.0694992	0.015276459739945	2.87192	0.00409902	0.0171397283873836	1.89607160480091e-15
rs3767499	1	201020851	3.81335079815885	0.000137101	0.0148794793831666	4.53318396226415	5.69298e-06	0.0171249835910849	5.0008694760003e-11
rs7542396	1	200662374	-0.0512830624258034	0.9591	0.0171232649595909	-2.5852	0.0097681	0.0158643660166247	8.38650324450621e-16
rs7524010	1	200656947	0.494152138034509	0.621199	0.0166878974165133	-2.7166803652968	0.00670502	0.0171228831644942	3.82597833704556e-16
rs296532	1	200866131	-4.45263683935413	8.48203e-06	0.0148419074238877	-5.69077253218884	1.244e-08	0.0171174579835635	1.98270219027988e-08
rs296540	1	200889112	-4.81149300202533	1.49799e-06	0.0170859457108433	-4.68527777777778	2.67602e-06	0.0162099811676614	4.49927909104143e-09
rs10919990	1	200596204	0.684119097656677	0.4939	0.016464081903024	-2.44207441860465	0.0145902	0.0170819950505395	3.36899407339045e-16
rs10920017	1	200707090	2.29418328255864	0.0217801	0.0170768163645699	2.8127807486631	0.004948	0.0166843170144235	3.44357019039034e-15
rs10800730	1	200706763	2.29401263807041	0.0217901	0.0170759096246558	2.83168449197861	0.00469699	0.0168188673130459	3.56139420325817e-15
rs296534	1	200864982	-4.41181912735673	1.02499e-05	0.0148338136861368	-5.66085836909871	1.48501e-08	0.0170673267045709	1.48676603096718e-08
rs12145140	1	200706636	-2.39678464279818	0.0165402	0.014776534210228	-4.29475892857143	1.717e-05	0.0170519227294691	1.62905874908517e-13
rs72749197	1	201056749	-3.3813171346967	0.000721406	0.0170307756686244	-3.20341708542714	0.00137	0.0136990348640734	6.76455591623818e-13
rs12122721	1	200984480	-5.95996425576983	2.52302e-09	0.0170004108230064	-5.87751054852321	4.40099e-09	0.0142505740127142	3.30918183523345e-05
rs7514015	1	200829992	-2.63414328955836	0.0084349	0.0149181463448957	-4.27395433789954	1.93001e-05	0.0169972113277546	2.82634507434019e-13
rs4915474	1	201027055	3.41598738941766	0.000635507	0.0148182948128032	4.44202678571429	8.73394e-06	0.0169903277800603	1.38742022091053e-11
rs55783905	1	200695416	-2.48376706497342	0.0129999	0.0147923675351895	-4.27982568807339	1.79701e-05	0.0169662712098759	1.90693314551047e-13
rs10920054	1	200830440	-2.62834705721129	0.00858005	0.0148964111492808	-4.27395433789954	1.942e-05	0.0169590121253874	2.83459989248649e-13
rs12070749	1	200704310	2.22042543110013	0.02639	0.0167045124481779	2.84743315508021	0.00443404	0.0169336912669311	3.23494580840203e-15
rs296533	1	200865768	-4.39164078660037	1.12499e-05	0.0148027417050643	-5.66527896995708	1.378e-08	0.0169082026359101	1.39432890146213e-08
rs12130226	1	200706598	-2.39214785286325	0.0167498	0.0147765409533759	-4.26170183486239	1.96798e-05	0.0168683018935314	1.46011588608562e-13
rs12122809	1	201014966	-5.91218010854267	3.37598e-09	0.0168673491045966	-5.71645833333333	1.05099e-08	0.0138537238870891	1.33705949818152e-05
rs296551	1	200895458	-4.76156698666732	1.92101e-06	0.0168275463545713	-4.7606103286385	1.89998e-06	0.0167181878016631	4.94822140869258e-09
rs3861929	1	201025850	-5.17940805491185	2.22602e-07	0.0165491161889882	-5.39991304347826	6.38205e-08	0.0168103917835523	3.1235259421505e-07
rs6427852	1	200676208	-1.40372482931467	0.1604	0.0147954340174796	-2.88613744075829	0.00388597	0.0167968619231343	6.95820774737632e-15
rs6427847	1	200669180	0.729821309275186	0.4655	0.0158748387516514	3.00452777777778	0.002678	0.0167307245520599	3.46037652647776e-15
rs296526	1	200868862	-5.37979266844248	7.45693e-08	0.0160579079432026	-5.81565789473684	6.51493e-09	0.0166473735242241	1.59019884989203e-06
rs4915463	1	200879302	2.34691470808072	0.01893	0.015019739969698	1.67292272727273	0.0938793	0.0166333924360554	5.02172485064622e-15
rs169850	1	200929144	-5.80647343321947	6.38102e-09	0.0166112320746165	-5.53688311688312	3.15697e-08	0.0138872701236394	6.37073759191763e-06
rs61825260	1	200824978	-2.79024143776078	0.00526696	0.0151670872475351	-4.20980803571429	2.46899e-05	0.0165396482277824	3.38911710442801e-13
rs10920007	1	200659047	0.461137742182439	0.6447	0.0165344538290035	-2.48467965367965	0.0130401	0.0156129730013843	2.84321508623983e-16
rs6684083	1	200673094	0.945703391964318	0.3443	0.0152236075803833	2.95851388888889	0.00310899	0.0165190341136358	3.79948501824017e-15
rs10920091	1	200975064	-5.65907775307956	1.52198e-08	0.0165175861183425	-5.05305309734513	4.181e-07	0.0135449363991595	5.73797259665984e-07
rs6427848	1	200670381	0.898912630034595	0.3687	0.0153301804990215	2.95827314814815	0.00312399	0.0165173994494798	3.6230336847636e-15
rs12126250	1	200697265	-2.44688461263324	0.0144099	0.0147811278968094	-4.21348181818182	2.44101e-05	0.0164964852423676	1.44261387018926e-13
rs7522087	1	200837318	-2.64396646181697	0.00819408	0.0149046375907377	-4.20987214611872	2.651e-05	0.0164919972077671	2.43969629704839e-13
rs10920005	1	200658979	0.443919909691835	0.657099	0.0164573702805563	-2.58887878787879	0.00981409	0.016229309446256	3.19975070700601e-16
rs10920006	1	200659017	0.436740813914516	0.6623	0.0164258172032776	-2.55913537117904	0.0106199	0.0160436100476266	3.0808298366439e-16
rs6427851	1	200673305	0.980583636243075	0.3268	0.0151828361920392	2.95827314814815	0.00308603	0.0164231647897851	3.91784966866736e-15
